   V
0.35  34.517382  40.270278  46.023175  51.776072  57.528969  63.281866  69.034763  74.787660  80.540557  86.293454  92.046351  97.799248 103.552145 109.305042 115.057938 120.810835 126.563732 132.316629 138.069526 143.822423 149.575320
0.36  32.934197  38.423230  43.912263  49.401296  54.890329  60.379362  65.868395  71.357427  76.846460  82.335493  87.824526  93.313559  98.802592 104.291625 109.780658 115.269690 120.758723 126.247756 131.736789 137.225822 142.714855
0.37  31.464080  36.708094  41.952107  47.196121  52.440134  57.684147  62.928161  68.172174  73.416188  78.660201  83.904214  89.148228  94.392241  99.636255 104.880268 110.124282 115.368295 120.612308 125.856322 131.100335 136.344349
0.38  30.096218  35.112254  40.128291  45.144327  50.160363  55.176399  60.192436  65.208472  70.224508  75.240545  80.256581  85.272617  90.288654  95.304690 100.320726 105.336763 110.352799 115.368835 120.384872 125.400908 130.416944
0.39  28.821079  33.624592  38.428106  43.231619  48.035132  52.838645  57.642158  62.445672  67.249185  72.052698  76.856211  81.659724  86.463238  91.266751  96.070264 100.873777 105.677290 110.480804 115.284317 120.087830 124.891343
0.40  27.630236  32.235276  36.840315  41.445354  46.050394  50.655433  55.260472  59.865512  64.470551  69.075591  73.680630  78.285669  82.890709  87.495748  92.100787  96.705827 101.310866 105.915906 110.520945 115.125984 119.731024
0.41  26.516212  30.935581  35.354950  39.774319  44.193687  48.613056  53.032425  57.451794  61.871162  66.290531  70.709900  75.129268  79.548637  83.968006  88.387375  92.806743  97.226112 101.645481 106.064850 110.484218 114.903587
0.42  25.472355  29.717748  33.963140  38.208533  42.453925  46.699318  50.944710  55.190103  59.435495  63.680888  67.926280  72.171673  76.417065  80.662458  84.907850  89.153243  93.398635  97.644028 101.889420 106.134813 110.380205
0.43  24.492728  28.574849  32.656971  36.739092  40.821213  44.903334  48.985456  53.067577  57.149698  61.231820  65.313941  69.396062  73.478184  77.560305  81.642426  85.724548  89.806669  93.888790  97.970912 102.053033 106.135154
0.44  23.572019  27.500689  31.429359  35.358029  39.286699  43.215369  47.144039  51.072709  55.001379  58.930048  62.858718  66.787388  70.716058  74.644728  78.573398  82.502068  86.430738  90.359408  94.288078  98.216747 102.145417
0.45  22.705465  26.489709  30.273953  34.058197  37.842441  41.626685  45.410929  49.195173  52.979418  56.763662  60.547906  64.332150  68.116394  71.900638  75.684882  79.469126  83.253370  87.037615  90.821859  94.606103  98.390347
0.46  21.888779  25.536909  29.185038  32.833168  36.481298  40.129428  43.777557  47.425687  51.073817  54.721947  58.370077  62.018206  65.666336  69.314466  72.962596  76.610726  80.258855  83.906985  87.555115  91.203245  94.851374
0.47  21.118099  24.637782  28.157465  31.677148  35.196832  38.716515  42.236198  45.755881  49.275564  52.795247  56.314931  59.834614  63.354297  66.873980  70.393663  73.913346  77.433029  80.952713  84.472396  87.992079  91.511762
0.48  20.389936  23.788258  27.186581  30.584903  33.983226  37.381549  40.779871  44.178194  47.576516  50.974839  54.373162  57.771484  61.169807  64.568129  67.966452  71.364775  74.763097  78.161420  81.559743  84.958065  88.356388
0.49  19.701129  22.984651  26.268172  29.551694  32.835215  36.118737  39.402258  42.685780  45.969301  49.252823  52.536344  55.819866  59.103387  62.386909  65.670430  68.953952  72.237473  75.520995  78.804516  82.088038  85.371559
0.50  19.048813  22.223615  25.398417  28.573219  31.748021  34.922823  38.097625  41.272427  44.447229  47.622032  50.796834  53.971636  57.146438  60.321240  63.496042  66.670844  69.845646  73.020448  76.195250  79.370053  82.544855
0.51  18.430380  21.502110  24.573840  27.645570  30.717300  33.789030  36.860760  39.932490  43.004220  46.075950  49.147680  52.219410  55.291140  58.362870  61.434600  64.506330  67.578060  70.649790  73.721520  76.793250  79.864980
0.52  17.843458  20.817367  23.791277  26.765186  29.739096  32.713005  35.686915  38.660825  41.634734  44.608644  47.582553  50.556463  53.530373  56.504282  59.478192  62.452101  65.426011  68.399920  71.373830  74.347740  77.321649
0.53  17.285879  20.166859  23.047839  25.928818  28.809798  31.690778  34.571758  37.452738  40.333718  43.214697  46.095677  48.976657  51.857637  54.738617  57.619597  60.500576  63.381556  66.262536  69.143516  72.024496  74.905476
0.54  16.755664  19.548275  22.340886  25.133496  27.926107  30.718718  33.511329  36.303939  39.096550  41.889161  44.681771  47.474382  50.266993  53.059604  55.852214  58.644825  61.437436  64.230046  67.022657  69.815268  72.607879
0.55  16.251000  18.959500  21.668001  24.376501  27.085001  29.793501  32.502001  35.210501  37.919001  40.627501  43.336001  46.044501  48.753001  51.461501  54.170001  56.878501  59.587001  62.295502  65.004002  67.712502  70.421002
0.56  15.770224  18.398595  21.026966  23.655337  26.283707  28.912078  31.540449  34.168819  36.797190  39.425561  42.053932  44.682302  47.310673  49.939044  52.567415  55.195785  57.824156  60.452527  63.080897  65.709268  68.337639
0.57  15.311809  17.863777  20.415745  22.967713  25.519681  28.071649  30.623617  33.175585  35.727553  38.279521  40.831490  43.383458  45.935426  48.487394  51.039362  53.591330  56.143298  58.695266  61.247234  63.799202  66.351170
0.58  14.874348  17.353406  19.832464  22.311521  24.790579  27.269637  29.748695  32.227753  34.706811  37.185869  39.664927  42.143985  44.623043  47.102101  49.581159  52.060217  54.539275  57.018333  59.497391  61.976449  64.455506
0.59  14.456547  16.865971  19.275396  21.684820  24.094245  26.503669  28.913093  31.322518  33.731942  36.141367  38.550791  40.960216  43.369640  45.779065  48.188489  50.597914  53.007338  55.416762  57.826187  60.235611  62.645036
