 0.268293    9.36224    8.82765    8.29306    7.75846    7.22387    6.68928    6.15468    5.62009   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.265060    9.43025    8.88626    8.34227    7.79827    7.25428    6.71028    6.16629    5.62230   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.261905    9.49851    8.94501    8.39152    7.83802    7.28453    6.73103    6.17754    5.62405   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.258824    9.56708    9.00398    8.44088    7.87779    7.31469    6.75159    6.18849    5.62539   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.255814    9.63604    9.06323    8.49043    7.91762    7.34482    6.77201    6.19921    5.62640   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.252874    9.70546    9.12284    8.54022    7.95761    7.37499    6.79237    6.20975    5.62713   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.250000    9.77542    9.18288    8.59034    7.99781    7.40527    6.81273    6.22019    5.62765   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.247191    9.84599    9.24343    8.64086    8.03829    7.43572    6.83316    6.23059    5.62802   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.244444    9.91726    9.30455    8.69185    8.07914    7.46643    6.85372    6.24101    5.62831   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.241758    9.98930    9.36634    8.74338    8.12042    7.49746    6.87450    6.25154    5.62857   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.239130   10.06220    9.42887    8.79554    8.16221    7.52888    6.89556    6.26223    5.62890   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.236559   10.13604    9.49222    8.84841    8.20460    7.56078    6.91697    6.27316    5.62934   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.234043   10.21090    9.55648    8.90207    8.24765    7.59324    6.93882    6.28440    5.62999   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.231579   10.28688    9.62174    8.95660    8.29146    7.62632    6.96118    6.29604    5.63090   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.229167   10.36406    9.68807    9.01209    8.33610    7.66012    6.98413    6.30815    5.63216   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.226804   10.44254    9.75558    9.06863    8.38167    7.69471    7.00775    6.32080    5.63384   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.224490   10.52241    9.82435    9.12630    8.42824    7.73019    7.03213    6.33408    5.63602   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.222222   10.60377    9.89448    9.18520    8.47592    7.76664    7.05736    6.34807    5.63879   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.220000   10.68671    9.96607    9.24543    8.52479    7.80415    7.08350    6.36286    5.64222   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.217822   10.77134   10.03920    9.30707    8.57494    7.84281    7.11067    6.37854    5.64641   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.215686   10.85776   10.11399    9.37023    8.62647    7.88271    7.13895    6.39519    5.65143   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.213592   10.94607   10.19054    9.43501    8.67949    7.92396    7.16843    6.41290    5.65737   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.211538   11.03639   10.26896    9.50152    8.73408    7.96664    7.19921    6.43177    5.66433   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.209524   11.12883   10.34934    9.56985    8.79036    8.01087    7.23138    6.45190    5.67241   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.207547   11.22349   10.43181    9.64012    8.84843    8.05675    7.26506    6.47337    5.68169   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.205607   11.32050   10.51647    9.71244    8.90840    8.10437    7.30034    6.49630    5.69227   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.203704   11.41998   10.60345    9.78691    8.97038    8.15385    7.33732    6.52079    5.70425   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.201835   11.52204   10.69286    9.86367    9.03449    8.20530    7.37612    6.54693    5.71775   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.200000   11.62682   10.78482    9.94283    9.10083    8.25884    7.41684    6.57484    5.73285   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.198198   11.73444   10.87947   10.02450    9.16954    8.31457    7.45960    6.60464    5.74967   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.196429   11.84503   10.97693   10.10883    9.24072    8.37262    7.50452    6.63642    5.76832   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.194690   11.95873   11.07732   10.19592    9.31452    8.43312    7.55172    6.67032    5.78892   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.192982   12.07567   11.18080   10.28593    9.39106    8.49618    7.60131    6.70644    5.81157   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.191304   12.19600   11.28749   10.37897    9.47046    8.56195    7.65343    6.74492    5.83640   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.189655   12.31987   11.39754   10.47520    9.55287    8.63054    7.70820    6.78587    5.86353   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.188034   12.44742   11.51109   10.57476    9.63843    8.70209    7.76576    6.82943    5.89309   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.186441   12.57881   11.62830   10.67778    9.72727    8.77675    7.82624    6.87572    5.92521   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.184874   12.71420   11.74931   10.78443    9.81954    8.85466    7.88978    6.92489    5.96001   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.183333   12.85374   11.87429   10.89485    9.91541    8.93596    7.95652    6.97708    5.99763   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.181818   12.99760   12.00340   11.00921   10.01501    9.02081    8.02661    7.03241    6.03822   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.180328   13.14596   12.13681   11.12766   10.11851    9.10936    8.10021    7.09106    6.08191   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.178862   13.29898   12.27468   11.25037   10.22607    9.20176    8.17746    7.15315    6.12885   5.116   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.177419   13.45685   12.41719   11.37752   10.33786    9.29819    8.25852    7.21886    6.17919    5.13953   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.176000   13.61976   12.56452   11.50928   10.45404    9.39881    8.34357    7.28833    6.23310    5.17786   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.174603   13.78788   12.71686   11.64583   10.57481    9.50379    8.43276    7.36174    6.29072    5.21969   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.173228   13.96143   12.87440   11.78737   10.70034    9.61331    8.52628    7.43925    6.35222    5.26519   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.171875   14.14059   13.03733   11.93407   10.83081    9.72755    8.62429    7.52103    6.41776    5.31450   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.170543   14.32557   13.20585   12.08613   10.96641    9.84670    8.72698    7.60726    6.48754    5.36782   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.169231   14.51660   13.38018   12.24377   11.10736    9.97095    8.83453    7.69812    6.56171    5.42529   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.167939   14.71387   13.56053   12.40718   11.25384   10.10050    8.94715    7.79381    6.64046    5.48712   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.166667   14.91763   13.74711   12.57659   11.40607   10.23555    9.06503    7.89451    6.72399    5.55347   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.165414   15.12810   13.94015   12.75221   11.56426   10.37631    9.18837    8.00042    6.81248    5.62453   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.164179   15.34551   14.13988   12.93426   11.72864   10.52301    9.31739    8.11176    6.90614    5.70051   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
 0.162963   15.57012   14.34655   13.12299   11.89942   10.67586    9.45229    8.22873    7.00516    5.78160   4.686   4.302   3.953   3.633   3.337   3.063   2.807   2.569   2.347   2.140   1.946   1.765
