 0.305556    2.21716    2.88584    3.55453    4.22321    4.89190    5.56058    6.22927    6.89795    7.56664    8.23532
 0.301370    2.16339    2.84479    3.52618    4.20758    4.88898    5.57038    6.25178    6.93318    7.61458    8.29598
 0.297297    2.10798    2.80222    3.49646    4.19071    4.88495    5.57919    6.27344    6.96768    7.66192    8.35616
 0.293333    2.05097    2.75819    3.46541    4.17263    4.87985    5.58706    6.29428    7.00150    7.70872    8.41593
 0.289474    1.99241    2.71274    3.43307    4.15339    4.87372    5.59404    6.31437    7.03469    7.75502    8.47535
 0.285714    1.93234    2.66590    3.39947    4.13304    4.86661    5.60018    6.33375    7.06732    7.80089    8.53446
 0.282051    1.87078    2.61773    3.36468    4.11163    4.85858    5.60553    6.35248    7.09943    7.84638    8.59333
 0.278481    1.80779    2.56826    3.32873    4.08920    4.84967    5.61014    6.37061    7.13108    7.89155    8.65202
 0.275000    1.74341    2.51754    3.29167    4.06580    4.83994    5.61407    6.38820    7.16233    7.93646    8.71060
 0.271605    1.67768    2.46562    3.25355    4.04149    4.82943    5.61737    6.40530    7.19324    7.98118    8.76912
 0.268293    1.61064    2.41253    3.21442    4.01631    4.81820    5.62009    6.42198    7.22387    8.02576    8.82765
 0.265060    1.54234    2.35834    3.17433    3.99032    4.80631    5.62230    6.43829    7.25428    8.07027    8.88626
 0.261905    1.47283    2.30308    3.13332    3.96356    4.79380    5.62405    6.45429    7.28453    8.11477    8.94501
 0.258824    1.40216    2.24680    3.09145    3.93610    4.78075    5.62539    6.47004    7.31469    8.15933    9.00398
 0.255814    1.33036    2.18957    3.04878    3.90799    4.76719    5.62640    6.48561    7.34482    8.20403    9.06323
 0.252874    1.25750    2.13142    3.00535    3.87928    4.75321    5.62713    6.50106    7.37499    8.24892    9.12284
 0.250000    1.18361    2.07242    2.96123    3.85004    4.73884    5.62765    6.51646    7.40527    8.29407    9.18288
 0.247191    1.10876    2.01261    2.91647    3.82032    4.72417    5.62802    6.53187    7.43572    8.33957    9.24343
 0.244444    1.03300    1.95206    2.87112    3.79018    4.70924    5.62831    6.54737    7.46643    8.38549    9.30455
 0.241758    0.95637    1.89081    2.82525    3.75969    4.69413    5.62857    6.56302    7.49746    8.43190    9.36634
 0.239130    0.87893    1.82893    2.77892    3.72891    4.67890    5.62890    6.57889    7.52888    8.47888    9.42887
 0.236559    0.80075    1.76647    2.73219    3.69791    4.66362    5.62934    6.59506    7.56078    8.52650    9.49222
 0.234043    0.72187    1.70349    2.68512    3.66674    4.64836    5.62999    6.61161    7.59324    8.57486    9.55648
 0.231579    0.64235    1.64006    2.63777    3.63548    4.63319    5.63090    6.62861    7.62632    8.62403    9.62174
 0.229167    0.56227    1.57624    2.59022    3.60420    4.61818    5.63216    6.64614    7.66012    8.67410    9.68807
 0.226804    0.48167    1.51210    2.54254    3.57297    4.60341    5.63384    6.66428    7.69471    8.72515    9.75558
 0.224490    0.40061    1.44770    2.49478    3.54186    4.58894    5.63602    6.68311    7.73019    8.77727    9.82435
 0.222222    0.31918    1.38310    2.44702    3.51095    4.57487    5.63879    6.70271    7.76664    8.83056    9.89448
 0.220000    0.23742    1.31838    2.39934    3.48030    4.56126    5.64222    6.72318    7.80415    8.88511    9.96607
 0.217822    0.15541    1.25361    2.35181    3.45001    4.54821    5.64641    6.74461    7.84281    8.94100   10.03920
 0.215686    0.07321    1.18886    2.30450    3.42014    4.53578    5.65143    6.76707    7.88271    8.99835   10.11399
 0.213592   -0.00909    1.12420    2.25749    3.39079    4.52408    5.65737    6.79066    7.92396    9.05725   10.19054
 0.211538   -0.09144    1.05971    2.21087    3.36202    4.51318    5.66433    6.81549    7.96664    9.11780   10.26896
 0.209524   -0.17376    0.99548    2.16471    3.33394    4.50317    5.67241    6.84164    8.01087    9.18011   10.34934
 0.207547   -0.25596    0.93157    2.11910    3.30663    4.49416    5.68169    6.86922    8.05675    9.24428   10.43181
 0.205607   -0.33798    0.86807    2.07412    3.28017    4.48622    5.69227    6.89832    8.10437    9.31042   10.51647
 0.203704   -0.41974    0.80506    2.02986    3.25466    4.47946    5.70425    6.92905    8.15385    9.37865   10.60345
 0.201835   -0.50115    0.74263    1.98641    3.23019    4.47397    5.71775    6.96152    8.20530    9.44908   10.69286
 0.200000   -0.58212    0.68087    1.94387    3.20686    4.46985    5.73285    6.99584    8.25884    9.52183   10.78482
 0.198198   -0.66258    0.61987    1.90232    3.18477    4.46722    5.74967    7.03212    8.31457    9.59702   10.87947
 0.196429   -0.74243    0.55972    1.86187    3.16402    4.46617    5.76832    7.07047    8.37262    9.67477   10.97693
 0.194690   -0.82159    0.50051    1.82261    3.14471    4.46681    5.78892    7.11102    8.43312    9.75522   11.07732
 0.192982   -0.89997    0.44234    1.78465    3.12696    4.46926    5.81157    7.15388    8.49618    9.83849   11.18080
 0.191304   -0.97746    0.38531    1.74809    3.11086    4.47363    5.83640    7.19917    8.56195    9.92472   11.28749
 0.189655   -1.05397    0.32953    1.71303    3.09653    4.48003    5.86353    7.24704    8.63054   10.01404   11.39754
 0.188034   -1.12940    0.27510    1.67960    3.08409    4.48859    5.89309    7.29759    8.70209   10.10659   11.51109
 0.186441   -1.20366    0.22212    1.64789    3.07366    4.49943    5.92521    7.35098    8.77675   10.20253   11.62830
 0.184874   -1.27662    0.17070    1.61803    3.06536    4.51268    5.96001    7.40733    8.85466   10.30199   11.74931
 0.183333   -1.34820    0.12097    1.59013    3.05930    4.52847    5.99763    7.46680    8.93596   10.40513   11.87429
 0.181818   -1.41827    0.07303    1.56433    3.05562    4.54692    6.03822    7.52951    9.02081   10.51211   12.00340
 0.180328   -1.48672    0.02701    1.54073    3.05446    4.56818    6.08191    7.59563    9.10936   10.62308   12.13681
 0.178862   -1.55343   -0.01698    1.51948    3.05594    4.59239    6.12885    7.66531    9.20176   10.73822   12.27468
 0.177419   -1.61830   -0.05880    1.50070    3.06020    4.61970    6.17919    7.73869    9.29819   10.85769   12.41719
 0.176000   -1.68118   -0.09833    1.48453    3.06738    4.65024    6.23310    7.81595    9.39881   10.98166   12.56452
 0.174603   -1.74196   -0.13543    1.47111    3.07764    4.68418    6.29072    7.89725    9.50379   11.11032   12.71686
 0.173228   -1.80051   -0.16996    1.46058    3.09113    4.72167    6.35222    7.98276    9.61331   11.24385   12.87440
 0.171875   -1.85669   -0.20180    1.45309    3.10798    4.76287    6.41776    8.07266    9.72755   11.38244   13.03733
 0.170543   -1.91036   -0.23078    1.44880    3.12838    4.80796    6.48754    8.16712    9.84670   11.52627   13.20585
 0.169231   -1.96139   -0.25677    1.44785    3.15247    4.85709    6.56171    8.26633    9.97095   11.67556   13.38018
 0.167939   -2.00962   -0.27960    1.45041    3.18043    4.91045    6.64046    8.37048   10.10050   11.83051   13.56053
 0.166667   -2.05491   -0.29913    1.45665    3.21243    4.96821    6.72399    8.47977   10.23555   11.99133   13.74711
 0.165414   -2.09711   -0.31519    1.46673    3.24864    5.03056    6.81248    8.59440   10.37631   12.15823   13.94015
 0.164179   -2.13605   -0.32761    1.48082    3.28926    5.09770    6.90614    8.71457   10.52301   12.33145   14.13988
 0.162963   -2.17158   -0.33623    1.49912    3.33447    5.16981    7.00516    8.84051   10.67586   12.51120   14.34655
 0.161765   -2.20351   -0.34086    1.52180    3.38446    5.24711    7.10977    8.97243   10.83508   12.69774   14.56040
 0.160584   -2.23169   -0.34132    1.54905    3.43943    5.32980    7.22018    9.11055   11.00092   12.89130   14.78167
 0.159420   -2.25594   -0.33743    1.58108    3.49959    5.41810    7.33661    9.25512   11.17363   13.09213   15.01064
 0.158273   -2.27606   -0.32899    1.61808    3.56515    5.51222    7.45929    9.40636   11.35343   13.30050   15.24758
 0.157143   -2.29187   -0.31580    1.66027    3.63633    5.61240    7.58847    9.56454   11.54061   13.51668   15.49275
 0.156028   -2.30318   -0.29767    1.70785    3.71336    5.71888    7.72439    9.72990   11.73542   13.74093   15.74644
 0.154930   -2.30978   -0.27437    1.76105    3.79647    5.83188    7.86730    9.90271   11.93813   13.97355   16.00896
 0.153846   -2.31147   -0.24568    1.82010    3.88589    5.95167    8.01746   10.08325   12.14903   14.21482   16.28060
 0.152778   -2.30803   -0.21140    1.88524    3.98187    6.07851    8.17514   10.27178   12.36841   14.46505   16.56168
 0.151724   -2.29924   -0.17127    1.95670    4.08468    6.21265    8.34063   10.46860   12.59658   14.72455   16.85252
 0.150685   -2.28488   -0.12507    2.03475    4.19457    6.35438    8.51420   10.67401   12.83383   14.99365   17.15346
 0.149660   -2.26471   -0.07254    2.11964    4.31181    6.50398    8.69615   10.88832   13.08049   15.27267   17.46484
 0.148649   -2.23848   -0.01343    2.21163    4.43668    6.66174    8.88679   11.11185   13.33690   15.56196   17.78701
 0.147651   -2.20595    0.05253    2.31101    4.56948    6.82796    9.08644   11.34492   13.60339   15.86187   18.12035
 0.146667   -2.16685    0.12560    2.41806    4.71051    7.00296    9.29541   11.58787   13.88032   16.17277   18.46523
