-3.000  0.034  0.016
-2.997  0.033  0.016
-2.993  0.031  0.015
-2.990  0.028  0.013
-2.987  0.023  0.011
-2.983  0.018  0.008
-2.980  0.012  0.005
-2.977  0.006  0.002
-2.973 -0.001 -0.002
-2.970 -0.007 -0.005
-2.967 -0.014 -0.008
-2.963 -0.019 -0.011
-2.960 -0.024 -0.013
-2.957 -0.028 -0.015
-2.953 -0.031 -0.016
-2.950 -0.033 -0.016
-2.947 -0.033 -0.016
-2.943 -0.033 -0.015
-2.940 -0.030 -0.013
-2.937 -0.027 -0.011
-2.933 -0.022 -0.008
-2.930 -0.017 -0.005
-2.927 -0.011 -0.002
-2.923 -0.005  0.002
-2.920  0.002  0.005
-2.917  0.009  0.008
-2.913  0.015  0.011
-2.910  0.021  0.014
-2.907  0.025  0.015
-2.903  0.029  0.016
-2.900  0.032  0.017
-2.897  0.033  0.016
-2.893  0.033  0.015
-2.890  0.032  0.013
-2.887  0.030  0.011
-2.883  0.026  0.008
-2.880  0.021  0.005
-2.877  0.016  0.001
-2.873  0.010 -0.002
-2.870  0.003 -0.006
-2.867 -0.004 -0.009
-2.863 -0.010 -0.012
-2.860 -0.016 -0.014
-2.857 -0.022 -0.016
-2.853 -0.026 -0.017
-2.850 -0.030 -0.018
-2.847 -0.032 -0.017
-2.843 -0.033 -0.016
-2.840 -0.033 -0.014
-2.837 -0.032 -0.012
-2.833 -0.029 -0.009
-2.830 -0.025 -0.005
-2.827 -0.020 -0.001
-2.823 -0.015  0.003
-2.820 -0.008  0.006
-2.817 -0.002  0.010
-2.813  0.005  0.013
-2.810  0.011  0.016
-2.807  0.017  0.018
-2.803  0.023  0.019
-2.800  0.027  0.020
-2.797  0.030  0.019
-2.793  0.033  0.018
-2.790  0.033  0.016
-2.787  0.033  0.013
-2.783  0.031  0.009
-2.780  0.028  0.006
-2.777  0.024  0.001
-2.773  0.019 -0.003
-2.770  0.013 -0.007
-2.767  0.007 -0.011
-2.763  0.000 -0.015
-2.760 -0.006 -0.018
-2.757 -0.013 -0.020
-2.753 -0.019 -0.022
-2.750 -0.024 -0.022
-2.747 -0.028 -0.022
-2.743 -0.031 -0.020
-2.740 -0.033 -0.018
-2.737 -0.034 -0.015
-2.733 -0.033 -0.011
-2.730 -0.031 -0.006
-2.727 -0.028 -0.001
-2.723 -0.023  0.004
-2.720 -0.018  0.009
-2.717 -0.012  0.014
-2.713 -0.006  0.018
-2.710  0.001  0.022
-2.707  0.008  0.024
-2.703  0.014  0.026
-2.700  0.020  0.027
-2.697  0.025  0.026
-2.693  0.029  0.024
-2.690  0.032  0.021
-2.687  0.033  0.017
-2.683  0.033  0.013
-2.680  0.032  0.007
-2.677  0.030  0.001
-2.673  0.027 -0.006
-2.670  0.022 -0.012
-2.667  0.017 -0.018
-2.663  0.011 -0.023
-2.660  0.004 -0.028
-2.657 -0.002 -0.031
-2.653 -0.009 -0.034
-2.650 -0.015 -0.034
-2.647 -0.021 -0.034
-2.643 -0.026 -0.031
-2.640 -0.029 -0.027
-2.637 -0.032 -0.022
-2.633 -0.033 -0.016
-2.630 -0.033 -0.008
-2.627 -0.032  0.000
-2.623 -0.030  0.009
-2.620 -0.026  0.018
-2.617 -0.021  0.026
-2.613 -0.016  0.034
-2.610 -0.009  0.040
-2.607 -0.003  0.045
-2.603  0.004  0.048
-2.600  0.010  0.049
-2.597  0.016  0.048
-2.593  0.022  0.045
-2.590  0.026  0.039
-2.587  0.030  0.031
-2.583  0.032  0.021
-2.580  0.033  0.009
-2.577  0.033 -0.005
-2.573  0.032 -0.019
-2.570  0.029 -0.034
-2.567  0.025 -0.048
-2.563  0.020 -0.061
-2.560  0.014 -0.073
-2.557  0.008 -0.082
-2.553  0.001 -0.088
-2.550 -0.005 -0.090
-2.547 -0.012 -0.088
-2.543 -0.018 -0.080
-2.540 -0.023 -0.067
-2.537 -0.027 -0.049
-2.533 -0.031 -0.024
-2.530 -0.033  0.006
-2.527 -0.033  0.043
-2.523 -0.033  0.085
-2.520 -0.031  0.133
-2.517 -0.028  0.186
-2.513 -0.024  0.243
-2.510 -0.019  0.304
-2.507 -0.013  0.368
-2.503 -0.007  0.433
-2.500  0.000  0.500
-2.497  0.007  0.567
-2.493  0.013  0.632
-2.490  0.019  0.696
-2.487  0.024  0.757
-2.483  0.028  0.814
-2.480  0.031  0.867
-2.477  0.033  0.915
-2.473  0.033  0.957
-2.470  0.033  0.994
