-3.000  0.058  0.026
-2.997  0.057  0.026
-2.993  0.056  0.026
-2.990  0.054  0.024
-2.987  0.052  0.023
-2.983  0.049  0.021
-2.980  0.045  0.019
-2.977  0.040  0.017
-2.973  0.035  0.014
-2.970  0.029  0.011
-2.967  0.024  0.008
-2.963  0.017  0.005
-2.960  0.011  0.001
-2.957  0.004 -0.002
-2.953 -0.002 -0.005
-2.950 -0.009 -0.009
-2.947 -0.016 -0.012
-2.943 -0.022 -0.015
-2.940 -0.028 -0.017
-2.937 -0.034 -0.020
-2.933 -0.039 -0.022
-2.930 -0.043 -0.024
-2.927 -0.048 -0.025
-2.923 -0.051 -0.026
-2.920 -0.054 -0.027
-2.917 -0.056 -0.027
-2.913 -0.057 -0.027
-2.910 -0.058 -0.026
-2.907 -0.058 -0.025
-2.903 -0.057 -0.024
-2.900 -0.055 -0.022
-2.897 -0.053 -0.020
-2.893 -0.050 -0.017
-2.890 -0.046 -0.014
-2.887 -0.041 -0.011
-2.883 -0.036 -0.008
-2.880 -0.031 -0.004
-2.877 -0.025 -0.001
-2.873 -0.019  0.003
-2.870 -0.013  0.006
-2.867 -0.006  0.010
-2.863  0.001  0.013
-2.860  0.007  0.016
-2.857  0.014  0.019
-2.853  0.020  0.022
-2.850  0.026  0.025
-2.847  0.032  0.027
-2.843  0.037  0.028
-2.840  0.042  0.029
-2.837  0.046  0.030
-2.833  0.050  0.030
-2.830  0.053  0.030
-2.827  0.055  0.029
-2.823  0.057  0.028
-2.820  0.058  0.026
-2.817  0.058  0.024
-2.813  0.057  0.022
-2.810  0.056  0.019
-2.807  0.053  0.016
-2.803  0.050  0.012
-2.800  0.047  0.008
-2.797  0.043  0.004
-2.793  0.038  0.000
-2.790  0.033 -0.004
-2.787  0.027 -0.008
-2.783  0.021 -0.012
-2.780  0.014 -0.016
-2.777  0.008 -0.020
-2.773  0.001 -0.024
-2.770 -0.005 -0.027
-2.767 -0.012 -0.030
-2.763 -0.018 -0.032
-2.760 -0.025 -0.034
-2.757 -0.030 -0.036
-2.753 -0.036 -0.037
-2.750 -0.041 -0.037
-2.747 -0.045 -0.037
-2.743 -0.049 -0.036
-2.740 -0.052 -0.034
-2.737 -0.055 -0.032
-2.733 -0.057 -0.029
-2.730 -0.058 -0.026
-2.727 -0.058 -0.022
-2.723 -0.057 -0.018
-2.720 -0.056 -0.014
-2.717 -0.054 -0.009
-2.713 -0.051 -0.004
-2.710 -0.048  0.002
-2.707 -0.044  0.007
-2.703 -0.039  0.013
-2.700 -0.034  0.018
-2.697 -0.028  0.023
-2.693 -0.022  0.028
-2.690 -0.016  0.033
-2.687 -0.010  0.038
-2.683 -0.003  0.041
-2.680  0.004  0.045
-2.677  0.010  0.047
-2.673  0.017  0.049
-2.670  0.023  0.051
-2.667  0.029  0.051
-2.663  0.035  0.051
-2.660  0.040  0.049
-2.657  0.044  0.047
-2.653  0.048  0.044
-2.650  0.052  0.040
-2.647  0.054  0.035
-2.643  0.056  0.030
-2.640  0.057  0.024
-2.637  0.058  0.017
-2.633  0.058  0.009
-2.630  0.056  0.001
-2.627  0.055 -0.007
-2.623  0.052 -0.016
-2.620  0.049 -0.025
-2.617  0.045 -0.034
-2.613  0.040 -0.042
-2.610  0.035 -0.051
-2.607  0.030 -0.059
-2.603  0.024 -0.067
-2.600  0.018 -0.073
-2.597  0.011 -0.079
-2.593  0.005 -0.084
-2.590 -0.002 -0.088
-2.587 -0.008 -0.090
-2.583 -0.015 -0.091
-2.580 -0.021 -0.090
-2.577 -0.027 -0.087
-2.573 -0.033 -0.083
-2.570 -0.038 -0.076
-2.567 -0.043 -0.068
-2.563 -0.047 -0.058
-2.560 -0.051 -0.045
-2.557 -0.054 -0.030
-2.553 -0.056 -0.013
-2.550 -0.057  0.006
-2.547 -0.058  0.027
-2.543 -0.058  0.051
-2.540 -0.057  0.076
-2.537 -0.055  0.104
-2.533 -0.053  0.133
-2.530 -0.050  0.164
-2.527 -0.046  0.197
-2.523 -0.042  0.232
-2.520 -0.037  0.267
-2.517 -0.032  0.304
-2.513 -0.026  0.342
-2.510 -0.020  0.381
-2.507 -0.013  0.420
-2.503 -0.007  0.460
-2.500  0.000  0.500
-2.497  0.007  0.540
-2.493  0.013  0.580
-2.490  0.020  0.619
-2.487  0.026  0.658
-2.483  0.032  0.696
-2.480  0.037  0.733
-2.477  0.042  0.768
-2.473  0.046  0.803
-2.470  0.050  0.836
-2.467  0.053  0.867
-2.463  0.055  0.896
-2.460  0.057  0.924
-2.457  0.058  0.949
-2.453  0.058  0.973
-2.450  0.057  0.994
-2.447  0.056  1.013
-2.443  0.054  1.030
-2.440  0.051  1.045
-2.437  0.047  1.058
-2.433  0.043  1.068
-2.430  0.038  1.076
-2.427  0.033  1.083
-2.423  0.027  1.087
-2.420  0.021  1.090
-2.417  0.015  1.091
-2.413  0.008  1.090
-2.410  0.002  1.088
-2.407 -0.005  1.084
-2.403 -0.011  1.079
-2.400 -0.018  1.073
-2.397 -0.024  1.067
-2.393 -0.030  1.059
-2.390 -0.035  1.051
-2.387 -0.040  1.042
-2.383 -0.045  1.034
-2.380 -0.049  1.025
-2.377 -0.052  1.016
-2.373 -0.055  1.007
-2.370 -0.056  0.999
-2.367 -0.058  0.991
-2.363 -0.058  0.983
-2.360 -0.057  0.976
-2.357 -0.056  0.970
-2.353 -0.054  0.965
-2.350 -0.052  0.960
-2.347 -0.048  0.956
-2.343 -0.044  0.953
-2.340 -0.040  0.951
-2.337 -0.035  0.949
-2.333 -0.029  0.949
-2.330 -0.023  0.949
-2.327 -0.017  0.951
-2.323 -0.010  0.953
-2.320 -0.004  0.955
-2.317  0.003  0.959
-2.313  0.010  0.962
-2.310  0.016  0.967
-2.307  0.022  0.972
-2.303  0.028  0.977
-2.300  0.034  0.982
-2.297  0.039  0.987
-2.293  0.044  0.993
-2.290  0.048  0.998
-2.287  0.051  1.004
-2.283  0.054  1.009
-2.280  0.056  1.014
-2.277  0.057  1.018
-2.273  0.058  1.022
-2.270  0.058  1.026
-2.267  0.057  1.029
-2.263  0.055  1.032
-2.260  0.052  1.034
-2.257  0.049  1.036
-2.253  0.045  1.037
-2.250  0.041  1.037
-2.247  0.036  1.037
-2.243  0.030  1.036
-2.240  0.025  1.034
-2.237  0.018  1.032
-2.233  0.012  1.030
-2.230  0.005  1.027
-2.227 -0.001  1.024
-2.223 -0.008  1.020
-2.220 -0.014  1.016
-2.217 -0.021  1.012
-2.213 -0.027  1.008
-2.210 -0.033  1.004
-2.207 -0.038  1.000
-2.203 -0.043  0.996
-2.200 -0.047  0.992
-2.197 -0.050  0.988
-2.193 -0.053  0.984
-2.190 -0.056  0.981
-2.187 -0.057  0.978
-2.183 -0.058  0.976
-2.180 -0.058  0.974
-2.177 -0.057  0.972
-2.173 -0.055  0.971
-2.170 -0.053  0.970
-2.167 -0.050  0.970
-2.163 -0.046  0.970
-2.160 -0.042  0.971
-2.157 -0.037  0.972
-2.153 -0.032  0.973
-2.150 -0.026  0.975
-2.147 -0.020  0.978
-2.143 -0.014  0.981
-2.140 -0.007  0.984
-2.137 -0.001  0.987
-2.133  0.006  0.990
-2.130  0.013  0.994
-2.127  0.019  0.997
-2.123  0.025  1.001
-2.120  0.031  1.004
-2.117  0.036  1.008
-2.113  0.041  1.011
-2.110  0.046  1.014
-2.107  0.050  1.017
-2.103  0.053  1.020
-2.100  0.055  1.022
-2.097  0.057  1.024
-2.093  0.058  1.025
-2.090  0.058  1.026
-2.087  0.057  1.027
-2.083  0.056  1.027
-2.080  0.054  1.027
-2.077  0.051  1.026
-2.073  0.048  1.025
-2.070  0.043  1.024
-2.067  0.039  1.022
-2.063  0.034  1.020
-2.060  0.028  1.017
-2.057  0.022  1.015
-2.053  0.016  1.012
-2.050  0.009  1.009
-2.047  0.002  1.005
-2.043 -0.004  1.002
-2.040 -0.011  0.999
-2.037 -0.017  0.995
-2.033 -0.024  0.992
-2.030 -0.029  0.989
-2.027 -0.035  0.986
-2.023 -0.040  0.983
-2.020 -0.045  0.981
-2.017 -0.049  0.979
-2.013 -0.052  0.977
-2.010 -0.054  0.976
-2.007 -0.056  0.974
-2.003 -0.057  0.974
-2.000 -0.058  0.974
-1.997 -0.057  0.974
-1.993 -0.056  0.974
-1.990 -0.054  0.976
-1.987 -0.052  0.977
-1.983 -0.049  0.979
-1.980 -0.045  0.981
-1.977 -0.040  0.983
-1.973 -0.035  0.986
-1.970 -0.029  0.989
-1.967 -0.024  0.992
-1.963 -0.017  0.995
-1.960 -0.011  0.999
-1.957 -0.004  1.002
-1.953  0.002  1.005
-1.950  0.009  1.009
-1.947  0.016  1.012
-1.943  0.022  1.015
-1.940  0.028  1.017
-1.937  0.034  1.020
-1.933  0.039  1.022
-1.930  0.043  1.024
-1.927  0.048  1.025
-1.923  0.051  1.026
-1.920  0.054  1.027
-1.917  0.056  1.027
-1.913  0.057  1.027
-1.910  0.058  1.026
-1.907  0.058  1.025
-1.903  0.057  1.024
-1.900  0.055  1.022
-1.897  0.053  1.020
-1.893  0.050  1.017
-1.890  0.046  1.014
-1.887  0.041  1.011
-1.883  0.036  1.008
-1.880  0.031  1.004
-1.877  0.025  1.001
-1.873  0.019  0.997
-1.870  0.013  0.994
-1.867  0.006  0.990
-1.863 -0.001  0.987
-1.860 -0.007  0.984
-1.857 -0.014  0.981
-1.853 -0.020  0.978
-1.850 -0.026  0.975
-1.847 -0.032  0.973
-1.843 -0.037  0.972
-1.840 -0.042  0.971
-1.837 -0.046  0.970
-1.833 -0.050  0.970
-1.830 -0.053  0.970
-1.827 -0.055  0.971
-1.823 -0.057  0.972
-1.820 -0.058  0.974
-1.817 -0.058  0.976
-1.813 -0.057  0.978
-1.810 -0.056  0.981
-1.807 -0.053  0.984
-1.803 -0.050  0.988
-1.800 -0.047  0.992
-1.797 -0.043  0.996
-1.793 -0.038  1.000
-1.790 -0.033  1.004
-1.787 -0.027  1.008
-1.783 -0.021  1.012
-1.780 -0.014  1.016
-1.777 -0.008  1.020
-1.773 -0.001  1.024
-1.770  0.005  1.027
-1.767  0.012  1.030
-1.763  0.018  1.032
-1.760  0.025  1.034
-1.757  0.030  1.036
-1.753  0.036  1.037
-1.750  0.041  1.037
-1.747  0.045  1.037
-1.743  0.049  1.036
-1.740  0.052  1.034
-1.737  0.055  1.032
-1.733  0.057  1.029
-1.730  0.058  1.026
-1.727  0.058  1.022
-1.723  0.057  1.018
-1.720  0.056  1.014
-1.717  0.054  1.009
-1.713  0.051  1.004
-1.710  0.048  0.998
-1.707  0.044  0.993
-1.703  0.039  0.987
-1.700  0.034  0.982
-1.697  0.028  0.977
-1.693  0.022  0.972
-1.690  0.016  0.967
-1.687  0.010  0.962
-1.683  0.003  0.959
-1.680 -0.004  0.955
-1.677 -0.010  0.953
-1.673 -0.017  0.951
-1.670 -0.023  0.949
-1.667 -0.029  0.949
-1.663 -0.035  0.949
-1.660 -0.040  0.951
-1.657 -0.044  0.953
-1.653 -0.048  0.956
-1.650 -0.052  0.960
-1.647 -0.054  0.965
-1.643 -0.056  0.970
-1.640 -0.057  0.976
-1.637 -0.058  0.983
-1.633 -0.058  0.991
-1.630 -0.056  0.999
-1.627 -0.055  1.007
-1.623 -0.052  1.016
-1.620 -0.049  1.025
-1.617 -0.045  1.034
-1.613 -0.040  1.042
-1.610 -0.035  1.051
-1.607 -0.030  1.059
-1.603 -0.024  1.067
-1.600 -0.018  1.073
-1.597 -0.011  1.079
-1.593 -0.005  1.084
-1.590  0.002  1.088
-1.587  0.008  1.090
-1.583  0.015  1.091
-1.580  0.021  1.090
-1.577  0.027  1.087
-1.573  0.033  1.083
-1.570  0.038  1.076
-1.567  0.043  1.068
-1.563  0.047  1.058
-1.560  0.051  1.045
-1.557  0.054  1.030
-1.553  0.056  1.013
-1.550  0.057  0.994
-1.547  0.058  0.973
-1.543  0.058  0.949
-1.540  0.057  0.924
-1.537  0.055  0.896
-1.533  0.053  0.867
-1.530  0.050  0.836
-1.527  0.046  0.803
-1.523  0.042  0.768
-1.520  0.037  0.733
-1.517  0.032  0.696
-1.513  0.026  0.658
-1.510  0.020  0.619
-1.507  0.013  0.580
-1.503  0.007  0.540
-1.500  0.000  0.500
-1.497 -0.007  0.460
-1.493 -0.013  0.420
-1.490 -0.020  0.381
-1.487 -0.026  0.342
-1.483 -0.032  0.304
-1.480 -0.037  0.267
-1.477 -0.042  0.232
-1.473 -0.046  0.197
-1.470 -0.050  0.164
-1.467 -0.053  0.133
-1.463 -0.055  0.104
-1.460 -0.057  0.076
-1.457 -0.058  0.051
-1.453 -0.058  0.027
-1.450 -0.057  0.006
-1.447 -0.056 -0.013
-1.443 -0.054 -0.030
-1.440 -0.051 -0.045
-1.437 -0.047 -0.058
-1.433 -0.043 -0.068
-1.430 -0.038 -0.076
-1.427 -0.033 -0.083
-1.423 -0.027 -0.087
-1.420 -0.021 -0.090
-1.417 -0.015 -0.091
-1.413 -0.008 -0.090
-1.410 -0.002 -0.088
-1.407  0.005 -0.084
-1.403  0.011 -0.079
-1.400  0.018 -0.073
-1.397  0.024 -0.067
-1.393  0.030 -0.059
-1.390  0.035 -0.051
-1.387  0.040 -0.042
-1.383  0.045 -0.034
-1.380  0.049 -0.025
-1.377  0.052 -0.016
-1.373  0.055 -0.007
-1.370  0.056  0.001
-1.367  0.058  0.009
-1.363  0.058  0.017
-1.360  0.057  0.024
-1.357  0.056  0.030
-1.353  0.054  0.035
-1.350  0.052  0.040
-1.347  0.048  0.044
-1.343  0.044  0.047
-1.340  0.040  0.049
-1.337  0.035  0.051
-1.333  0.029  0.051
-1.330  0.023  0.051
-1.327  0.017  0.049
-1.323  0.010  0.047
-1.320  0.004  0.045
-1.317 -0.003  0.041
-1.313 -0.010  0.038
-1.310 -0.016  0.033
-1.307 -0.022  0.028
-1.303 -0.028  0.023
-1.300 -0.034  0.018
-1.297 -0.039  0.013
-1.293 -0.044  0.007
-1.290 -0.048  0.002
-1.287 -0.051 -0.004
-1.283 -0.054 -0.009
-1.280 -0.056 -0.014
-1.277 -0.057 -0.018
-1.273 -0.058 -0.022
-1.270 -0.058 -0.026
-1.267 -0.057 -0.029
-1.263 -0.055 -0.032
-1.260 -0.052 -0.034
-1.257 -0.049 -0.036
-1.253 -0.045 -0.037
-1.250 -0.041 -0.037
-1.247 -0.036 -0.037
-1.243 -0.030 -0.036
-1.240 -0.025 -0.034
-1.237 -0.018 -0.032
-1.233 -0.012 -0.030
-1.230 -0.005 -0.027
-1.227  0.001 -0.024
-1.223  0.008 -0.020
-1.220  0.014 -0.016
-1.217  0.021 -0.012
-1.213  0.027 -0.008
-1.210  0.033 -0.004
-1.207  0.038  0.000
-1.203  0.043  0.004
-1.200  0.047  0.008
-1.197  0.050  0.012
-1.193  0.053  0.016
-1.190  0.056  0.019
-1.187  0.057  0.022
-1.183  0.058  0.024
-1.180  0.058  0.026
-1.177  0.057  0.028
-1.173  0.055  0.029
-1.170  0.053  0.030
-1.167  0.050  0.030
-1.163  0.046  0.030
-1.160  0.042  0.029
-1.157  0.037  0.028
-1.153  0.032  0.027
-1.150  0.026  0.025
-1.147  0.020  0.022
-1.143  0.014  0.019
-1.140  0.007  0.016
-1.137  0.001  0.013
-1.133 -0.006  0.010
-1.130 -0.013  0.006
-1.127 -0.019  0.003
-1.123 -0.025 -0.001
-1.120 -0.031 -0.004
-1.117 -0.036 -0.008
-1.113 -0.041 -0.011
-1.110 -0.046 -0.014
-1.107 -0.050 -0.017
-1.103 -0.053 -0.020
-1.100 -0.055 -0.022
-1.097 -0.057 -0.024
-1.093 -0.058 -0.025
-1.090 -0.058 -0.026
-1.087 -0.057 -0.027
-1.083 -0.056 -0.027
-1.080 -0.054 -0.027
-1.077 -0.051 -0.026
-1.073 -0.048 -0.025
-1.070 -0.043 -0.024
-1.067 -0.039 -0.022
-1.063 -0.034 -0.020
-1.060 -0.028 -0.017
-1.057 -0.022 -0.015
-1.053 -0.016 -0.012
-1.050 -0.009 -0.009
-1.047 -0.002 -0.005
-1.043  0.004 -0.002
-1.040  0.011  0.001
-1.037  0.017  0.005
-1.033  0.024  0.008
-1.030  0.029  0.011
-1.027  0.035  0.014
-1.023  0.040  0.017
-1.020  0.045  0.019
-1.017  0.049  0.021
-1.013  0.052  0.023
-1.010  0.054  0.024
-1.007  0.056  0.026
-1.003  0.057  0.026
-1.000  0.058  0.026
-0.997  0.057  0.026
-0.993  0.056  0.026
-0.990  0.054  0.024
-0.987  0.052  0.023
-0.983  0.049  0.021
-0.980  0.045  0.019
-0.977  0.040  0.017
-0.973  0.035  0.014
-0.970  0.029  0.011
-0.967  0.024  0.008
-0.963  0.017  0.005
-0.960  0.011  0.001
-0.957  0.004 -0.002
-0.953 -0.002 -0.005
-0.950 -0.009 -0.009
-0.947 -0.016 -0.012
-0.943 -0.022 -0.015
-0.940 -0.028 -0.017
-0.937 -0.034 -0.020
-0.933 -0.039 -0.022
-0.930 -0.043 -0.024
-0.927 -0.048 -0.025
-0.923 -0.051 -0.026
-0.920 -0.054 -0.027
-0.917 -0.056 -0.027
-0.913 -0.057 -0.027
-0.910 -0.058 -0.026
-0.907 -0.058 -0.025
-0.903 -0.057 -0.024
-0.900 -0.055 -0.022
-0.897 -0.053 -0.020
-0.893 -0.050 -0.017
-0.890 -0.046 -0.014
-0.887 -0.041 -0.011
-0.883 -0.036 -0.008
-0.880 -0.031 -0.004
-0.877 -0.025 -0.001
-0.873 -0.019  0.003
-0.870 -0.013  0.006
-0.867 -0.006  0.010
-0.863  0.001  0.013
-0.860  0.007  0.016
-0.857  0.014  0.019
-0.853  0.020  0.022
-0.850  0.026  0.025
-0.847  0.032  0.027
-0.843  0.037  0.028
-0.840  0.042  0.029
-0.837  0.046  0.030
-0.833  0.050  0.030
-0.830  0.053  0.030
-0.827  0.055  0.029
-0.823  0.057  0.028
-0.820  0.058  0.026
-0.817  0.058  0.024
-0.813  0.057  0.022
-0.810  0.056  0.019
-0.807  0.053  0.016
-0.803  0.050  0.012
-0.800  0.047  0.008
-0.797  0.043  0.004
-0.793  0.038  0.000
-0.790  0.033 -0.004
-0.787  0.027 -0.008
-0.783  0.021 -0.012
-0.780  0.014 -0.016
-0.777  0.008 -0.020
-0.773  0.001 -0.024
-0.770 -0.005 -0.027
-0.767 -0.012 -0.030
-0.763 -0.018 -0.032
-0.760 -0.025 -0.034
-0.757 -0.030 -0.036
-0.753 -0.036 -0.037
-0.750 -0.041 -0.037
-0.747 -0.045 -0.037
-0.743 -0.049 -0.036
-0.740 -0.052 -0.034
-0.737 -0.055 -0.032
-0.733 -0.057 -0.029
-0.730 -0.058 -0.026
-0.727 -0.058 -0.022
-0.723 -0.057 -0.018
-0.720 -0.056 -0.014
-0.717 -0.054 -0.009
-0.713 -0.051 -0.004
-0.710 -0.048  0.002
-0.707 -0.044  0.007
-0.703 -0.039  0.013
-0.700 -0.034  0.018
-0.697 -0.028  0.023
-0.693 -0.022  0.028
-0.690 -0.016  0.033
-0.687 -0.010  0.038
-0.683 -0.003  0.041
-0.680  0.004  0.045
-0.677  0.010  0.047
-0.673  0.017  0.049
-0.670  0.023  0.051
-0.667  0.029  0.051
-0.663  0.035  0.051
-0.660  0.040  0.049
-0.657  0.044  0.047
-0.653  0.048  0.044
-0.650  0.052  0.040
-0.647  0.054  0.035
-0.643  0.056  0.030
-0.640  0.057  0.024
-0.637  0.058  0.017
-0.633  0.058  0.009
-0.630  0.056  0.001
-0.627  0.055 -0.007
-0.623  0.052 -0.016
-0.620  0.049 -0.025
-0.617  0.045 -0.034
-0.613  0.040 -0.042
-0.610  0.035 -0.051
-0.607  0.030 -0.059
-0.603  0.024 -0.067
-0.600  0.018 -0.073
-0.597  0.011 -0.079
-0.593  0.005 -0.084
-0.590 -0.002 -0.088
-0.587 -0.008 -0.090
-0.583 -0.015 -0.091
-0.580 -0.021 -0.090
-0.577 -0.027 -0.087
-0.573 -0.033 -0.083
-0.570 -0.038 -0.076
-0.567 -0.043 -0.068
-0.563 -0.047 -0.058
-0.560 -0.051 -0.045
-0.557 -0.054 -0.030
-0.553 -0.056 -0.013
-0.550 -0.057  0.006
-0.547 -0.058  0.027
-0.543 -0.058  0.051
-0.540 -0.057  0.076
-0.537 -0.055  0.104
-0.533 -0.053  0.133
-0.530 -0.050  0.164
-0.527 -0.046  0.197
-0.523 -0.042  0.232
-0.520 -0.037  0.267
-0.517 -0.032  0.304
-0.513 -0.026  0.342
-0.510 -0.020  0.381
-0.507 -0.013  0.420
-0.503 -0.007  0.460
-0.500  0.000  0.500
-0.497  0.007  0.540
-0.493  0.013  0.580
-0.490  0.020  0.619
-0.487  0.026  0.658
-0.483  0.032  0.696
-0.480  0.037  0.733
-0.477  0.042  0.768
-0.473  0.046  0.803
-0.470  0.050  0.836
-0.467  0.053  0.867
-0.463  0.055  0.896
-0.460  0.057  0.924
-0.457  0.058  0.949
-0.453  0.058  0.973
-0.450  0.057  0.994
-0.447  0.056  1.013
-0.443  0.054  1.030
-0.440  0.051  1.045
-0.437  0.047  1.058
-0.433  0.043  1.068
-0.430  0.038  1.076
-0.427  0.033  1.083
-0.423  0.027  1.087
-0.420  0.021  1.090
-0.417  0.015  1.091
-0.413  0.008  1.090
-0.410  0.002  1.088
-0.407 -0.005  1.084
-0.403 -0.011  1.079
-0.400 -0.018  1.073
-0.397 -0.024  1.067
-0.393 -0.030  1.059
-0.390 -0.035  1.051
-0.387 -0.040  1.042
-0.383 -0.045  1.034
-0.380 -0.049  1.025
-0.377 -0.052  1.016
-0.373 -0.055  1.007
-0.370 -0.056  0.999
-0.367 -0.058  0.991
-0.363 -0.058  0.983
-0.360 -0.057  0.976
-0.357 -0.056  0.970
-0.353 -0.054  0.965
-0.350 -0.052  0.960
-0.347 -0.048  0.956
-0.343 -0.044  0.953
-0.340 -0.040  0.951
-0.337 -0.035  0.949
-0.333 -0.029  0.949
-0.330 -0.023  0.949
-0.327 -0.017  0.951
-0.323 -0.010  0.953
-0.320 -0.004  0.955
-0.317  0.003  0.959
-0.313  0.010  0.962
-0.310  0.016  0.967
-0.307  0.022  0.972
-0.303  0.028  0.977
-0.300  0.034  0.982
-0.297  0.039  0.987
-0.293  0.044  0.993
-0.290  0.048  0.998
-0.287  0.051  1.004
-0.283  0.054  1.009
-0.280  0.056  1.014
-0.277  0.057  1.018
-0.273  0.058  1.022
-0.270  0.058  1.026
-0.267  0.057  1.029
-0.263  0.055  1.032
-0.260  0.052  1.034
-0.257  0.049  1.036
-0.253  0.045  1.037
-0.250  0.041  1.037
-0.247  0.036  1.037
-0.243  0.030  1.036
-0.240  0.025  1.034
-0.237  0.018  1.032
-0.233  0.012  1.030
-0.230  0.005  1.027
-0.227 -0.001  1.024
-0.223 -0.008  1.020
-0.220 -0.014  1.016
-0.217 -0.021  1.012
-0.213 -0.027  1.008
-0.210 -0.033  1.004
-0.207 -0.038  1.000
-0.203 -0.043  0.996
-0.200 -0.047  0.992
-0.197 -0.050  0.988
-0.193 -0.053  0.984
-0.190 -0.056  0.981
-0.187 -0.057  0.978
-0.183 -0.058  0.976
-0.180 -0.058  0.974
-0.177 -0.057  0.972
-0.173 -0.055  0.971
-0.170 -0.053  0.970
-0.167 -0.050  0.970
-0.163 -0.046  0.970
-0.160 -0.042  0.971
-0.157 -0.037  0.972
-0.153 -0.032  0.973
-0.150 -0.026  0.975
-0.147 -0.020  0.978
-0.143 -0.014  0.981
-0.140 -0.007  0.984
-0.137 -0.001  0.987
-0.133  0.006  0.990
-0.130  0.013  0.994
-0.127  0.019  0.997
-0.123  0.025  1.001
-0.120  0.031  1.004
-0.117  0.036  1.008
-0.113  0.041  1.011
-0.110  0.046  1.014
-0.107  0.050  1.017
-0.103  0.053  1.020
-0.100  0.055  1.022
-0.097  0.057  1.024
-0.093  0.058  1.025
-0.090  0.058  1.026
-0.087  0.057  1.027
-0.083  0.056  1.027
-0.080  0.054  1.027
-0.077  0.051  1.026
-0.073  0.048  1.025
-0.070  0.043  1.024
-0.067  0.039  1.022
-0.063  0.034  1.020
-0.060  0.028  1.017
-0.057  0.022  1.015
-0.053  0.016  1.012
-0.050  0.009  1.009
-0.047  0.002  1.005
-0.043 -0.004  1.002
-0.040 -0.011  0.999
-0.037 -0.017  0.995
-0.033 -0.024  0.992
-0.030 -0.029  0.989
-0.027 -0.035  0.986
-0.023 -0.040  0.983
-0.020 -0.045  0.981
-0.017 -0.049  0.979
-0.013 -0.052  0.977
-0.010 -0.054  0.976
-0.007 -0.056  0.974
-0.003 -0.057  0.974
 0.000 -0.058  0.974
 0.003 -0.057  0.974
 0.007 -0.056  0.974
 0.010 -0.054  0.976
 0.013 -0.052  0.977
 0.017 -0.049  0.979
 0.020 -0.045  0.981
 0.023 -0.040  0.983
 0.027 -0.035  0.986
 0.030 -0.029  0.989
 0.033 -0.024  0.992
 0.037 -0.017  0.995
 0.040 -0.011  0.999
 0.043 -0.004  1.002
 0.047  0.002  1.005
 0.050  0.009  1.009
 0.053  0.016  1.012
 0.057  0.022  1.015
 0.060  0.028  1.017
 0.063  0.034  1.020
 0.067  0.039  1.022
 0.070  0.043  1.024
 0.073  0.048  1.025
 0.077  0.051  1.026
 0.080  0.054  1.027
 0.083  0.056  1.027
 0.087  0.057  1.027
