 0.800  0.000
 0.797  0.052
 0.788  0.105
 0.773  0.156
 0.752  0.208
 0.725  0.259
 0.693  0.309
 0.655  0.358
 0.613  0.407
 0.566  0.454
 0.514  0.500
 0.459  0.545
 0.400  0.588
 0.338  0.629
 0.274  0.669
 0.207  0.707
 0.139  0.743
 0.070  0.777
-0.000  0.809
-0.070  0.839
-0.139  0.866
-0.207  0.891
-0.274  0.914
-0.338  0.934
-0.400  0.951
-0.459  0.966
-0.514  0.978
-0.566  0.988
-0.613  0.995
-0.655  0.999
-0.693  1.000
-0.725  0.999
-0.752  0.995
-0.773  0.988
-0.788  0.978
-0.797  0.966
-0.800  0.951
-0.797  0.934
-0.788  0.914
-0.773  0.891
-0.752  0.866
-0.725  0.839
-0.693  0.809
-0.655  0.777
-0.613  0.743
-0.566  0.707
-0.514  0.669
-0.459  0.629
-0.400  0.588
-0.338  0.545
-0.274  0.500
-0.207  0.454
-0.139  0.407
-0.070  0.358
-0.000  0.309
 0.070  0.259
 0.139  0.208
 0.207  0.156
 0.274  0.105
 0.338  0.052
 0.400 -0.000
 0.459 -0.052
 0.514 -0.105
 0.566 -0.156
 0.613 -0.208
 0.655 -0.259
 0.693 -0.309
 0.725 -0.358
 0.752 -0.407
 0.773 -0.454
 0.788 -0.500
 0.797 -0.545
 0.800 -0.588
 0.797 -0.629
 0.788 -0.669
 0.773 -0.707
 0.752 -0.743
 0.725 -0.777
 0.693 -0.809
 0.655 -0.839
 0.613 -0.866
 0.566 -0.891
 0.514 -0.914
 0.459 -0.934
 0.400 -0.951
 0.338 -0.966
 0.274 -0.978
 0.207 -0.988
 0.139 -0.995
 0.070 -0.999
 0.000 -1.000
-0.070 -0.999
-0.139 -0.995
-0.207 -0.988
-0.274 -0.978
-0.338 -0.966
-0.400 -0.951
-0.459 -0.934
-0.514 -0.914
-0.566 -0.891
-0.613 -0.866
-0.655 -0.839
-0.693 -0.809
-0.725 -0.777
-0.752 -0.743
-0.773 -0.707
-0.788 -0.669
-0.797 -0.629
-0.800 -0.588
-0.797 -0.545
-0.788 -0.500
-0.773 -0.454
-0.752 -0.407
-0.725 -0.358
-0.693 -0.309
-0.655 -0.259
-0.613 -0.208
-0.566 -0.156
-0.514 -0.105
-0.459 -0.052
-0.400  0.000
-0.338  0.052
-0.274  0.105
-0.207  0.156
-0.139  0.208
-0.070  0.259
 0.000  0.309
 0.070  0.358
 0.139  0.407
 0.207  0.454
 0.274  0.500
 0.338  0.545
 0.400  0.588
 0.459  0.629
 0.514  0.669
 0.566  0.707
 0.613  0.743
 0.655  0.777
 0.693  0.809
 0.725  0.839
 0.752  0.866
 0.773  0.891
 0.788  0.914
 0.797  0.934
 0.800  0.951
 0.797  0.966
 0.788  0.978
 0.773  0.988
 0.752  0.995
 0.725  0.999
 0.693  1.000
 0.655  0.999
 0.613  0.995
 0.566  0.988
 0.514  0.978
 0.459  0.966
 0.400  0.951
 0.338  0.934
 0.274  0.914
 0.207  0.891
 0.139  0.866
 0.070  0.839
 0.000  0.809
-0.070  0.777
-0.139  0.743
-0.207  0.707
-0.274  0.669
-0.338  0.629
-0.400  0.588
-0.459  0.545
-0.514  0.500
-0.566  0.454
-0.613  0.407
-0.655  0.358
-0.693  0.309
-0.725  0.259
-0.752  0.208
-0.773  0.156
-0.788  0.105
-0.797  0.052
-0.800  0.000
-0.797 -0.052
-0.788 -0.105
-0.773 -0.156
-0.752 -0.208
-0.725 -0.259
-0.693 -0.309
-0.655 -0.358
-0.613 -0.407
-0.566 -0.454
-0.514 -0.500
-0.459 -0.545
-0.400 -0.588
-0.338 -0.629
-0.274 -0.669
-0.207 -0.707
-0.139 -0.743
-0.070 -0.777
-0.000 -0.809
 0.070 -0.839
 0.139 -0.866
 0.207 -0.891
 0.274 -0.914
 0.338 -0.934
 0.400 -0.951
 0.459 -0.966
 0.514 -0.978
 0.566 -0.988
 0.613 -0.995
 0.655 -0.999
 0.693 -1.000
 0.725 -0.999
 0.752 -0.995
 0.773 -0.988
 0.788 -0.978
 0.797 -0.966
 0.800 -0.951
 0.797 -0.934
 0.788 -0.914
 0.773 -0.891
 0.752 -0.866
 0.725 -0.839
 0.693 -0.809
 0.655 -0.777
 0.613 -0.743
 0.566 -0.707
 0.514 -0.669
 0.459 -0.629
 0.400 -0.588
 0.338 -0.545
 0.274 -0.500
 0.207 -0.454
 0.139 -0.407
 0.070 -0.358
 0.000 -0.309
-0.070 -0.259
-0.139 -0.208
-0.207 -0.156
-0.274 -0.105
-0.338 -0.052
-0.400  0.000
-0.459  0.052
-0.514  0.105
-0.566  0.156
-0.613  0.208
-0.655  0.259
-0.693  0.309
-0.725  0.358
-0.752  0.407
-0.773  0.454
-0.788  0.500
-0.797  0.545
-0.800  0.588
-0.797  0.629
-0.788  0.669
-0.773  0.707
-0.752  0.743
-0.725  0.777
-0.693  0.809
-0.655  0.839
-0.613  0.866
-0.566  0.891
-0.514  0.914
-0.459  0.934
-0.400  0.951
-0.338  0.966
-0.274  0.978
-0.207  0.988
-0.139  0.995
-0.070  0.999
-0.000  1.000
 0.070  0.999
 0.139  0.995
 0.207  0.988
 0.274  0.978
 0.338  0.966
 0.400  0.951
 0.459  0.934
 0.514  0.914
 0.566  0.891
 0.613  0.866
 0.655  0.839
 0.693  0.809
 0.725  0.777
 0.752  0.743
 0.773  0.707
 0.788  0.669
 0.797  0.629
 0.800  0.588
 0.797  0.545
 0.788  0.500
 0.773  0.454
 0.752  0.407
 0.725  0.358
 0.693  0.309
 0.655  0.259
 0.613  0.208
 0.566  0.156
 0.514  0.105
 0.459  0.052
 0.400 -0.000
 0.338 -0.052
 0.274 -0.105
 0.207 -0.156
 0.139 -0.208
 0.070 -0.259
-0.000 -0.309
-0.070 -0.358
-0.139 -0.407
-0.207 -0.454
-0.274 -0.500
-0.338 -0.545
-0.400 -0.588
-0.459 -0.629
-0.514 -0.669
-0.566 -0.707
-0.613 -0.743
-0.655 -0.777
-0.693 -0.809
-0.725 -0.839
-0.752 -0.866
-0.773 -0.891
-0.788 -0.914
-0.797 -0.934
-0.800 -0.951
-0.797 -0.966
-0.788 -0.978
-0.773 -0.988
-0.752 -0.995
-0.725 -0.999
-0.693 -1.000
-0.655 -0.999
-0.613 -0.995
-0.566 -0.988
-0.514 -0.978
-0.459 -0.966
-0.400 -0.951
-0.338 -0.934
-0.274 -0.914
-0.207 -0.891
-0.139 -0.866
-0.070 -0.839
 0.000 -0.809
 0.070 -0.777
 0.139 -0.743
 0.207 -0.707
 0.274 -0.669
 0.338 -0.629
 0.400 -0.588
 0.459 -0.545
 0.514 -0.500
 0.566 -0.454
 0.613 -0.407
 0.655 -0.358
 0.693 -0.309
 0.725 -0.259
 0.752 -0.208
 0.773 -0.156
 0.788 -0.105
 0.797 -0.052
 0.800 -0.000
