 1.000  0.866
 1.000  0.875
 0.999  0.883
 0.999  0.891
 0.998  0.899
 0.996  0.906
 0.995  0.914
 0.993  0.921
 0.990  0.927
 0.988  0.934
 0.985  0.940
 0.982  0.946
 0.978  0.951
 0.974  0.956
 0.970  0.961
 0.966  0.966
 0.961  0.970
 0.956  0.974
 0.951  0.978
 0.946  0.982
 0.940  0.985
 0.934  0.988
 0.927  0.990
 0.921  0.993
 0.914  0.995
 0.906  0.996
 0.899  0.998
 0.891  0.999
 0.883  0.999
 0.875  1.000
 0.866  1.000
 0.857  1.000
 0.848  0.999
 0.839  0.999
 0.829  0.998
 0.819  0.996
 0.809  0.995
 0.799  0.993
 0.788  0.990
 0.777  0.988
 0.766  0.985
 0.755  0.982
 0.743  0.978
 0.731  0.974
 0.719  0.970
 0.707  0.966
 0.695  0.961
 0.682  0.956
 0.669  0.951
 0.656  0.946
 0.643  0.940
 0.629  0.934
 0.616  0.927
 0.602  0.921
 0.588  0.914
 0.574  0.906
 0.559  0.899
 0.545  0.891
 0.530  0.883
 0.515  0.875
 0.500  0.866
 0.485  0.857
 0.469  0.848
 0.454  0.839
 0.438  0.829
 0.423  0.819
 0.407  0.809
 0.391  0.799
 0.375  0.788
 0.358  0.777
 0.342  0.766
 0.326  0.755
 0.309  0.743
 0.292  0.731
 0.276  0.719
 0.259  0.707
 0.242  0.695
 0.225  0.682
 0.208  0.669
 0.191  0.656
 0.174  0.643
 0.156  0.629
 0.139  0.616
 0.122  0.602
 0.105  0.588
 0.087  0.574
 0.070  0.559
 0.052  0.545
 0.035  0.530
 0.017  0.515
 0.000  0.500
-0.017  0.485
-0.035  0.469
-0.052  0.454
-0.070  0.438
-0.087  0.423
-0.105  0.407
-0.122  0.391
-0.139  0.375
-0.156  0.358
-0.174  0.342
-0.191  0.326
-0.208  0.309
-0.225  0.292
-0.242  0.276
-0.259  0.259
-0.276  0.242
-0.292  0.225
-0.309  0.208
-0.326  0.191
-0.342  0.174
-0.358  0.156
-0.375  0.139
-0.391  0.122
-0.407  0.105
-0.423  0.087
-0.438  0.070
-0.454  0.052
-0.469  0.035
-0.485  0.017
-0.500 -0.000
-0.515 -0.017
-0.530 -0.035
-0.545 -0.052
-0.559 -0.070
-0.574 -0.087
-0.588 -0.105
-0.602 -0.122
-0.616 -0.139
-0.629 -0.156
-0.643 -0.174
-0.656 -0.191
-0.669 -0.208
-0.682 -0.225
-0.695 -0.242
-0.707 -0.259
-0.719 -0.276
-0.731 -0.292
-0.743 -0.309
-0.755 -0.326
-0.766 -0.342
-0.777 -0.358
-0.788 -0.375
-0.799 -0.391
-0.809 -0.407
-0.819 -0.423
-0.829 -0.438
-0.839 -0.454
-0.848 -0.469
-0.857 -0.485
-0.866 -0.500
-0.875 -0.515
-0.883 -0.530
-0.891 -0.545
-0.899 -0.559
-0.906 -0.574
-0.914 -0.588
-0.921 -0.602
-0.927 -0.616
-0.934 -0.629
-0.940 -0.643
-0.946 -0.656
-0.951 -0.669
-0.956 -0.682
-0.961 -0.695
-0.966 -0.707
-0.970 -0.719
-0.974 -0.731
-0.978 -0.743
-0.982 -0.755
-0.985 -0.766
-0.988 -0.777
-0.990 -0.788
-0.993 -0.799
-0.995 -0.809
-0.996 -0.819
-0.998 -0.829
-0.999 -0.839
-0.999 -0.848
-1.000 -0.857
-1.000 -0.866
-1.000 -0.875
-0.999 -0.883
-0.999 -0.891
-0.998 -0.899
-0.996 -0.906
-0.995 -0.914
-0.993 -0.921
-0.990 -0.927
-0.988 -0.934
-0.985 -0.940
-0.982 -0.946
