 1.000 -0.500
 1.000 -0.485
 0.999 -0.469
 0.999 -0.454
 0.998 -0.438
 0.996 -0.423
 0.995 -0.407
 0.993 -0.391
 0.990 -0.375
 0.988 -0.358
 0.985 -0.342
 0.982 -0.326
 0.978 -0.309
 0.974 -0.292
 0.970 -0.276
 0.966 -0.259
 0.961 -0.242
 0.956 -0.225
 0.951 -0.208
 0.946 -0.191
 0.940 -0.174
 0.934 -0.156
 0.927 -0.139
 0.921 -0.122
 0.914 -0.105
 0.906 -0.087
 0.899 -0.070
 0.891 -0.052
 0.883 -0.035
 0.875 -0.017
 0.866  0.000
 0.857  0.017
 0.848  0.035
 0.839  0.052
 0.829  0.070
 0.819  0.087
 0.809  0.105
 0.799  0.122
 0.788  0.139
 0.777  0.156
 0.766  0.174
 0.755  0.191
 0.743  0.208
 0.731  0.225
 0.719  0.242
 0.707  0.259
 0.695  0.276
 0.682  0.292
 0.669  0.309
 0.656  0.326
 0.643  0.342
 0.629  0.358
 0.616  0.375
 0.602  0.391
 0.588  0.407
 0.574  0.423
 0.559  0.438
 0.545  0.454
 0.530  0.469
 0.515  0.485
 0.500  0.500
 0.485  0.515
 0.469  0.530
 0.454  0.545
 0.438  0.559
 0.423  0.574
 0.407  0.588
 0.391  0.602
 0.375  0.616
 0.358  0.629
 0.342  0.643
 0.326  0.656
 0.309  0.669
 0.292  0.682
 0.276  0.695
 0.259  0.707
 0.242  0.719
 0.225  0.731
 0.208  0.743
 0.191  0.755
 0.174  0.766
 0.156  0.777
 0.139  0.788
 0.122  0.799
 0.105  0.809
 0.087  0.819
 0.070  0.829
 0.052  0.839
 0.035  0.848
 0.017  0.857
 0.000  0.866
-0.017  0.875
-0.035  0.883
-0.052  0.891
-0.070  0.899
-0.087  0.906
-0.105  0.914
-0.122  0.921
-0.139  0.927
-0.156  0.934
-0.174  0.940
-0.191  0.946
-0.208  0.951
-0.225  0.956
-0.242  0.961
-0.259  0.966
-0.276  0.970
-0.292  0.974
-0.309  0.978
-0.326  0.982
-0.342  0.985
-0.358  0.988
-0.375  0.990
-0.391  0.993
-0.407  0.995
-0.423  0.996
-0.438  0.998
-0.454  0.999
-0.469  0.999
-0.485  1.000
-0.500  1.000
-0.515  1.000
-0.530  0.999
-0.545  0.999
-0.559  0.998
-0.574  0.996
-0.588  0.995
-0.602  0.993
-0.616  0.990
-0.629  0.988
-0.643  0.985
-0.656  0.982
-0.669  0.978
-0.682  0.974
-0.695  0.970
-0.707  0.966
-0.719  0.961
-0.731  0.956
-0.743  0.951
-0.755  0.946
-0.766  0.940
-0.777  0.934
-0.788  0.927
-0.799  0.921
-0.809  0.914
-0.819  0.906
-0.829  0.899
-0.839  0.891
-0.848  0.883
-0.857  0.875
-0.866  0.866
-0.875  0.857
-0.883  0.848
-0.891  0.839
-0.899  0.829
-0.906  0.819
-0.914  0.809
-0.921  0.799
-0.927  0.788
-0.934  0.777
-0.940  0.766
-0.946  0.755
-0.951  0.743
-0.956  0.731
-0.961  0.719
-0.966  0.707
-0.970  0.695
-0.974  0.682
-0.978  0.669
-0.982  0.656
-0.985  0.643
-0.988  0.629
-0.990  0.616
-0.993  0.602
-0.995  0.588
-0.996  0.574
-0.998  0.559
-0.999  0.545
-0.999  0.530
-1.000  0.515
-1.000  0.500
-1.000  0.485
-0.999  0.469
-0.999  0.454
-0.998  0.438
-0.996  0.423
-0.995  0.407
-0.993  0.391
-0.990  0.375
-0.988  0.358
-0.985  0.342
-0.982  0.326
-0.978  0.309
-0.974  0.292
-0.970  0.276
-0.966  0.259
-0.961  0.242
-0.956  0.225
-0.951  0.208
-0.946  0.191
-0.940  0.174
-0.934  0.156
-0.927  0.139
-0.921  0.122
-0.914  0.105
-0.906  0.087
-0.899  0.070
-0.891  0.052
-0.883  0.035
-0.875  0.017
-0.866  0.000
-0.857 -0.017
-0.848 -0.035
-0.839 -0.052
-0.829 -0.070
-0.819 -0.087
-0.809 -0.105
-0.799 -0.122
-0.788 -0.139
-0.777 -0.156
-0.766 -0.174
-0.755 -0.191
-0.743 -0.208
-0.731 -0.225
-0.719 -0.242
-0.707 -0.259
-0.695 -0.276
-0.682 -0.292
-0.669 -0.309
-0.656 -0.326
-0.643 -0.342
-0.629 -0.358
-0.616 -0.375
-0.602 -0.391
-0.588 -0.407
-0.574 -0.423
-0.559 -0.438
-0.545 -0.454
-0.530 -0.469
-0.515 -0.485
-0.500 -0.500
-0.485 -0.515
-0.469 -0.530
-0.454 -0.545
-0.438 -0.559
-0.423 -0.574
-0.407 -0.588
-0.391 -0.602
-0.375 -0.616
-0.358 -0.629
-0.342 -0.643
-0.326 -0.656
-0.309 -0.669
-0.292 -0.682
-0.276 -0.695
-0.259 -0.707
-0.242 -0.719
-0.225 -0.731
-0.208 -0.743
-0.191 -0.755
-0.174 -0.766
-0.156 -0.777
-0.139 -0.788
-0.122 -0.799
-0.105 -0.809
-0.087 -0.819
-0.070 -0.829
-0.052 -0.839
-0.035 -0.848
-0.017 -0.857
-0.000 -0.866
 0.017 -0.875
 0.035 -0.883
 0.052 -0.891
 0.070 -0.899
 0.087 -0.906
 0.105 -0.914
 0.122 -0.921
 0.139 -0.927
 0.156 -0.934
 0.174 -0.940
 0.191 -0.946
 0.208 -0.951
 0.225 -0.956
 0.242 -0.961
 0.259 -0.966
 0.276 -0.970
 0.292 -0.974
 0.309 -0.978
 0.326 -0.982
 0.342 -0.985
 0.358 -0.988
 0.375 -0.990
