-3.000  0.091  0.039
-2.997  0.091  0.039
-2.993  0.090  0.039
-2.990  0.089  0.038
-2.987  0.087  0.037
-2.983  0.085  0.036
-2.980  0.082  0.034
-2.977  0.079  0.033
-2.973  0.076  0.031
-2.970  0.072  0.028
-2.967  0.068  0.026
-2.963  0.063  0.023
-2.960  0.058  0.021
-2.957  0.053  0.018
-2.953  0.047  0.015
-2.950  0.041  0.012
-2.947  0.035  0.008
-2.943  0.029  0.005
-2.940  0.023  0.002
-2.937  0.016 -0.002
-2.933  0.010 -0.005
-2.930  0.003 -0.009
-2.927 -0.004 -0.012
-2.923 -0.010 -0.015
-2.920 -0.017 -0.018
-2.917 -0.024 -0.021
-2.913 -0.030 -0.024
-2.910 -0.036 -0.027
-2.907 -0.042 -0.030
-2.903 -0.048 -0.032
-2.900 -0.053 -0.034
-2.897 -0.059 -0.036
-2.893 -0.064 -0.038
-2.890 -0.068 -0.039
-2.887 -0.072 -0.040
-2.883 -0.076 -0.041
-2.880 -0.080 -0.042
-2.877 -0.083 -0.042
-2.873 -0.085 -0.042
-2.870 -0.087 -0.042
-2.867 -0.089 -0.041
-2.863 -0.090 -0.040
-2.860 -0.091 -0.039
-2.857 -0.091 -0.038
-2.853 -0.091 -0.036
-2.850 -0.090 -0.034
-2.847 -0.089 -0.032
-2.843 -0.087 -0.029
-2.840 -0.085 -0.026
-2.837 -0.082 -0.023
-2.833 -0.079 -0.020
-2.830 -0.075 -0.016
-2.827 -0.071 -0.013
-2.823 -0.067 -0.009
-2.820 -0.062 -0.005
-2.817 -0.057 -0.001
-2.813 -0.052  0.003
-2.810 -0.046  0.007
-2.807 -0.040  0.011
-2.803 -0.034  0.015
-2.800 -0.028  0.019
-2.797 -0.022  0.022
-2.793 -0.015  0.026
-2.790 -0.009  0.030
-2.787 -0.002  0.033
-2.783  0.005  0.037
-2.780  0.011  0.040
-2.777  0.018  0.043
-2.773  0.024  0.045
-2.770  0.031  0.047
-2.767  0.037  0.049
-2.763  0.043  0.051
-2.760  0.049  0.052
-2.757  0.054  0.053
-2.753  0.059  0.054
-2.750  0.064  0.054
-2.747  0.069  0.054
-2.743  0.073  0.053
-2.740  0.077  0.052
-2.737  0.080  0.051
-2.733  0.083  0.049
-2.730  0.086  0.047
-2.727  0.088  0.044
-2.723  0.089  0.041
-2.720  0.090  0.038
-2.717  0.091  0.034
-2.713  0.091  0.030
-2.710  0.091  0.026
-2.707  0.090  0.021
-2.703  0.088  0.016
-2.700  0.086  0.010
-2.697  0.084  0.005
-2.693  0.081 -0.001
-2.690  0.078 -0.007
-2.687  0.075 -0.013
-2.683  0.071 -0.019
-2.680  0.066 -0.025
-2.677  0.062 -0.031
-2.673  0.056 -0.037
-2.670  0.051 -0.043
-2.667  0.045 -0.049
-2.663  0.040 -0.054
-2.660  0.033 -0.060
-2.657  0.027 -0.065
-2.653  0.021 -0.070
-2.650  0.014 -0.074
-2.647  0.008 -0.079
-2.643  0.001 -0.082
-2.640 -0.006 -0.085
-2.637 -0.012 -0.088
-2.633 -0.019 -0.090
-2.630 -0.025 -0.091
-2.627 -0.032 -0.092
-2.623 -0.038 -0.092
-2.620 -0.044 -0.091
-2.617 -0.050 -0.090
-2.613 -0.055 -0.087
-2.610 -0.060 -0.084
-2.607 -0.065 -0.080
-2.603 -0.069 -0.075
-2.600 -0.074 -0.069
-2.597 -0.077 -0.062
-2.593 -0.081 -0.055
-2.590 -0.083 -0.046
-2.587 -0.086 -0.036
-2.583 -0.088 -0.026
-2.580 -0.089 -0.014
-2.577 -0.090 -0.001
-2.573 -0.091  0.012
-2.570 -0.091  0.027
-2.567 -0.090  0.042
-2.563 -0.090  0.059
-2.560 -0.088  0.076
-2.557 -0.086  0.094
-2.553 -0.084  0.113
-2.550 -0.081  0.133
-2.547 -0.078  0.154
-2.543 -0.074  0.175
-2.540 -0.070  0.197
-2.537 -0.066  0.220
-2.533 -0.061  0.243
-2.530 -0.056  0.267
-2.527 -0.050  0.292
-2.523 -0.045  0.317
-2.520 -0.039  0.342
-2.517 -0.033  0.368
-2.513 -0.026  0.394
-2.510 -0.020  0.420
-2.507 -0.013  0.447
-2.503 -0.007  0.473
-2.500 -0.000  0.500
-2.497  0.007  0.527
-2.493  0.013  0.553
-2.490  0.020  0.580
-2.487  0.026  0.606
-2.483  0.033  0.632
-2.480  0.039  0.658
-2.477  0.045  0.683
-2.473  0.050  0.708
-2.470  0.056  0.733
-2.467  0.061  0.757
-2.463  0.066  0.780
-2.460  0.070  0.803
-2.457  0.074  0.825
-2.453  0.078  0.846
-2.450  0.081  0.867
-2.447  0.084  0.887
-2.443  0.086  0.906
-2.440  0.088  0.924
-2.437  0.090  0.941
-2.433  0.090  0.958
-2.430  0.091  0.973
-2.427  0.091  0.988
-2.423  0.090  1.001
-2.420  0.089  1.014
-2.417  0.088  1.026
-2.413  0.086  1.036
-2.410  0.083  1.046
-2.407  0.081  1.055
-2.403  0.077  1.062
-2.400  0.074  1.069
-2.397  0.069  1.075
-2.393  0.065  1.080
-2.390  0.060  1.084
-2.387  0.055  1.087
-2.383  0.050  1.090
-2.380  0.044  1.091
-2.377  0.038  1.092
-2.373  0.032  1.092
-2.370  0.025  1.091
-2.367  0.019  1.090
-2.363  0.012  1.088
-2.360  0.006  1.085
-2.357 -0.001  1.082
-2.353 -0.008  1.079
-2.350 -0.014  1.074
-2.347 -0.021  1.070
-2.343 -0.027  1.065
-2.340 -0.033  1.060
-2.337 -0.040  1.054
-2.333 -0.045  1.049
-2.330 -0.051  1.043
-2.327 -0.056  1.037
-2.323 -0.062  1.031
-2.320 -0.066  1.025
-2.317 -0.071  1.019
-2.313 -0.075  1.013
-2.310 -0.078  1.007
-2.307 -0.081  1.001
-2.303 -0.084  0.995
-2.300 -0.086  0.990
-2.297 -0.088  0.984
-2.293 -0.090  0.979
-2.290 -0.091  0.974
-2.287 -0.091  0.970
