 0.800  0.000
 0.799  0.070
 0.796  0.139
 0.790  0.208
 0.783  0.276
 0.773  0.342
 0.761  0.407
 0.747  0.469
 0.731  0.530
 0.713  0.588
 0.693  0.643
 0.671  0.695
 0.647  0.743
 0.622  0.788
 0.595  0.829
 0.566  0.866
 0.535  0.899
 0.503  0.927
 0.470  0.951
 0.436  0.970
 0.400  0.985
 0.363  0.995
 0.325  0.999
 0.287  0.999
 0.247  0.995
 0.207  0.985
 0.166  0.970
 0.125  0.951
 0.084  0.927
 0.042  0.899
-0.000  0.866
-0.042  0.829
-0.084  0.788
-0.125  0.743
-0.166  0.695
-0.207  0.643
-0.247  0.588
-0.287  0.530
-0.325  0.469
-0.363  0.407
-0.400  0.342
-0.436  0.276
-0.470  0.208
-0.503  0.139
-0.535  0.070
-0.566  0.000
-0.595 -0.070
-0.622 -0.139
-0.647 -0.208
-0.671 -0.276
-0.693 -0.342
-0.713 -0.407
-0.731 -0.469
-0.747 -0.530
-0.761 -0.588
-0.773 -0.643
-0.783 -0.695
-0.790 -0.743
-0.796 -0.788
-0.799 -0.829
-0.800 -0.866
-0.799 -0.899
-0.796 -0.927
-0.790 -0.951
-0.783 -0.970
-0.773 -0.985
-0.761 -0.995
-0.747 -0.999
-0.731 -0.999
-0.713 -0.995
-0.693 -0.985
-0.671 -0.970
-0.647 -0.951
-0.622 -0.927
-0.595 -0.899
-0.566 -0.866
-0.535 -0.829
-0.503 -0.788
-0.470 -0.743
-0.436 -0.695
-0.400 -0.643
-0.363 -0.588
-0.325 -0.530
-0.287 -0.469
-0.247 -0.407
-0.207 -0.342
-0.166 -0.276
-0.125 -0.208
-0.084 -0.139
-0.042 -0.070
-0.000 -0.000
 0.042  0.070
 0.084  0.139
 0.125  0.208
 0.166  0.276
 0.207  0.342
 0.247  0.407
 0.287  0.469
 0.325  0.530
 0.363  0.588
 0.400  0.643
 0.436  0.695
 0.470  0.743
 0.503  0.788
 0.535  0.829
 0.566  0.866
 0.595  0.899
 0.622  0.927
 0.647  0.951
 0.671  0.970
 0.693  0.985
 0.713  0.995
 0.731  0.999
 0.747  0.999
 0.761  0.995
 0.773  0.985
 0.783  0.970
 0.790  0.951
 0.796  0.927
 0.799  0.899
 0.800  0.866
 0.799  0.829
 0.796  0.788
 0.790  0.743
 0.783  0.695
 0.773  0.643
 0.761  0.588
 0.747  0.530
 0.731  0.469
 0.713  0.407
 0.693  0.342
 0.671  0.276
 0.647  0.208
 0.622  0.139
 0.595  0.070
 0.566  0.000
 0.535 -0.070
 0.503 -0.139
 0.470 -0.208
 0.436 -0.276
 0.400 -0.342
 0.363 -0.407
 0.325 -0.469
 0.287 -0.530
 0.247 -0.588
 0.207 -0.643
 0.166 -0.695
 0.125 -0.743
 0.084 -0.788
 0.042 -0.829
-0.000 -0.866
-0.042 -0.899
-0.084 -0.927
-0.125 -0.951
-0.166 -0.970
-0.207 -0.985
-0.247 -0.995
-0.287 -0.999
-0.325 -0.999
-0.363 -0.995
-0.400 -0.985
-0.436 -0.970
-0.470 -0.951
-0.503 -0.927
-0.535 -0.899
-0.566 -0.866
-0.595 -0.829
-0.622 -0.788
-0.647 -0.743
-0.671 -0.695
-0.693 -0.643
-0.713 -0.588
-0.731 -0.530
-0.747 -0.469
-0.761 -0.407
-0.773 -0.342
-0.783 -0.276
-0.790 -0.208
-0.796 -0.139
-0.799 -0.070
-0.800 -0.000
-0.799  0.070
-0.796  0.139
-0.790  0.208
-0.783  0.276
-0.773  0.342
-0.761  0.407
-0.747  0.469
-0.731  0.530
-0.713  0.588
-0.693  0.643
-0.671  0.695
-0.647  0.743
-0.622  0.788
-0.595  0.829
-0.566  0.866
-0.535  0.899
-0.503  0.927
-0.470  0.951
-0.436  0.970
-0.400  0.985
-0.363  0.995
-0.325  0.999
-0.287  0.999
-0.247  0.995
-0.207  0.985
-0.166  0.970
-0.125  0.951
-0.084  0.927
-0.042  0.899
-0.000  0.866
 0.042  0.829
 0.084  0.788
 0.125  0.743
 0.166  0.695
 0.207  0.643
 0.247  0.588
 0.287  0.530
 0.325  0.469
 0.363  0.407
 0.400  0.342
 0.436  0.276
 0.470  0.208
 0.503  0.139
 0.535  0.070
 0.566 -0.000
 0.595 -0.070
 0.622 -0.139
 0.647 -0.208
 0.671 -0.276
 0.693 -0.342
 0.713 -0.407
 0.731 -0.469
 0.747 -0.530
 0.761 -0.588
 0.773 -0.643
 0.783 -0.695
 0.790 -0.743
 0.796 -0.788
 0.799 -0.829
 0.800 -0.866
 0.799 -0.899
 0.796 -0.927
 0.790 -0.951
 0.783 -0.970
 0.773 -0.985
 0.761 -0.995
 0.747 -0.999
 0.731 -0.999
 0.713 -0.995
 0.693 -0.985
 0.671 -0.970
 0.647 -0.951
 0.622 -0.927
 0.595 -0.899
 0.566 -0.866
 0.535 -0.829
 0.503 -0.788
 0.470 -0.743
 0.436 -0.695
 0.400 -0.643
 0.363 -0.588
 0.325 -0.530
 0.287 -0.469
 0.247 -0.407
 0.207 -0.342
 0.166 -0.276
 0.125 -0.208
 0.084 -0.139
 0.042 -0.070
 0.000 -0.000
-0.042  0.070
-0.084  0.139
-0.125  0.208
-0.166  0.276
-0.207  0.342
-0.247  0.407
-0.287  0.469
-0.325  0.530
-0.363  0.588
-0.400  0.643
-0.436  0.695
-0.470  0.743
-0.503  0.788
-0.535  0.829
-0.566  0.866
-0.595  0.899
-0.622  0.927
-0.647  0.951
-0.671  0.970
-0.693  0.985
-0.713  0.995
-0.731  0.999
-0.747  0.999
-0.761  0.995
-0.773  0.985
-0.783  0.970
-0.790  0.951
-0.796  0.927
-0.799  0.899
-0.800  0.866
-0.799  0.829
-0.796  0.788
-0.790  0.743
-0.783  0.695
-0.773  0.643
-0.761  0.588
-0.747  0.530
-0.731  0.469
-0.713  0.407
-0.693  0.342
-0.671  0.276
-0.647  0.208
-0.622  0.139
-0.595  0.070
-0.566  0.000
-0.535 -0.070
-0.503 -0.139
-0.470 -0.208
-0.436 -0.276
-0.400 -0.342
-0.363 -0.407
-0.325 -0.469
-0.287 -0.530
-0.247 -0.588
-0.207 -0.643
-0.166 -0.695
-0.125 -0.743
-0.084 -0.788
-0.042 -0.829
 0.000 -0.866
 0.042 -0.899
 0.084 -0.927
 0.125 -0.951
 0.166 -0.970
 0.207 -0.985
 0.247 -0.995
 0.287 -0.999
 0.325 -0.999
 0.363 -0.995
 0.400 -0.985
 0.436 -0.970
 0.470 -0.951
 0.503 -0.927
 0.535 -0.899
 0.566 -0.866
 0.595 -0.829
 0.622 -0.788
 0.647 -0.743
 0.671 -0.695
 0.693 -0.643
 0.713 -0.588
 0.731 -0.530
 0.747 -0.469
 0.761 -0.407
 0.773 -0.342
 0.783 -0.276
 0.790 -0.208
 0.796 -0.139
 0.799 -0.070
 0.800 -0.000
