 0.800  0.000
 0.799  0.087
 0.796  0.174
 0.790  0.259
 0.783  0.342
 0.773  0.423
 0.761  0.500
 0.747  0.574
 0.731  0.643
 0.713  0.707
 0.693  0.766
 0.671  0.819
 0.647  0.866
 0.622  0.906
 0.595  0.940
 0.566  0.966
 0.535  0.985
 0.503  0.996
 0.470  1.000
 0.436  0.996
 0.400  0.985
 0.363  0.966
 0.325  0.940
 0.287  0.906
 0.247  0.866
 0.207  0.819
 0.166  0.766
 0.125  0.707
 0.084  0.643
 0.042  0.574
-0.000  0.500
-0.042  0.423
-0.084  0.342
-0.125  0.259
-0.166  0.174
-0.207  0.087
-0.247 -0.000
-0.287 -0.087
-0.325 -0.174
-0.363 -0.259
-0.400 -0.342
-0.436 -0.423
-0.470 -0.500
-0.503 -0.574
-0.535 -0.643
-0.566 -0.707
-0.595 -0.766
-0.622 -0.819
-0.647 -0.866
-0.671 -0.906
-0.693 -0.940
-0.713 -0.966
-0.731 -0.985
-0.747 -0.996
-0.761 -1.000
-0.773 -0.996
-0.783 -0.985
-0.790 -0.966
-0.796 -0.940
-0.799 -0.906
-0.800 -0.866
-0.799 -0.819
-0.796 -0.766
-0.790 -0.707
-0.783 -0.643
-0.773 -0.574
-0.761 -0.500
-0.747 -0.423
-0.731 -0.342
-0.713 -0.259
-0.693 -0.174
-0.671 -0.087
-0.647  0.000
-0.622  0.087
-0.595  0.174
-0.566  0.259
-0.535  0.342
-0.503  0.423
-0.470  0.500
-0.436  0.574
-0.400  0.643
-0.363  0.707
-0.325  0.766
-0.287  0.819
-0.247  0.866
-0.207  0.906
-0.166  0.940
-0.125  0.966
-0.084  0.985
-0.042  0.996
-0.000  1.000
 0.042  0.996
 0.084  0.985
 0.125  0.966
 0.166  0.940
 0.207  0.906
 0.247  0.866
 0.287  0.819
 0.325  0.766
 0.363  0.707
 0.400  0.643
 0.436  0.574
 0.470  0.500
 0.503  0.423
 0.535  0.342
 0.566  0.259
 0.595  0.174
 0.622  0.087
 0.647  0.000
 0.671 -0.087
 0.693 -0.174
 0.713 -0.259
 0.731 -0.342
 0.747 -0.423
 0.761 -0.500
 0.773 -0.574
 0.783 -0.643
 0.790 -0.707
 0.796 -0.766
 0.799 -0.819
 0.800 -0.866
 0.799 -0.906
 0.796 -0.940
 0.790 -0.966
 0.783 -0.985
 0.773 -0.996
 0.761 -1.000
 0.747 -0.996
 0.731 -0.985
 0.713 -0.966
 0.693 -0.940
 0.671 -0.906
 0.647 -0.866
 0.622 -0.819
 0.595 -0.766
 0.566 -0.707
 0.535 -0.643
 0.503 -0.574
 0.470 -0.500
 0.436 -0.423
 0.400 -0.342
 0.363 -0.259
 0.325 -0.174
 0.287 -0.087
 0.247  0.000
 0.207  0.087
 0.166  0.174
 0.125  0.259
 0.084  0.342
 0.042  0.423
-0.000  0.500
-0.042  0.574
-0.084  0.643
-0.125  0.707
-0.166  0.766
-0.207  0.819
-0.247  0.866
-0.287  0.906
-0.325  0.940
-0.363  0.966
-0.400  0.985
-0.436  0.996
-0.470  1.000
-0.503  0.996
-0.535  0.985
-0.566  0.966
-0.595  0.940
-0.622  0.906
-0.647  0.866
-0.671  0.819
-0.693  0.766
-0.713  0.707
-0.731  0.643
-0.747  0.574
-0.761  0.500
-0.773  0.423
-0.783  0.342
-0.790  0.259
-0.796  0.174
-0.799  0.087
-0.800  0.000
-0.799 -0.087
-0.796 -0.174
-0.790 -0.259
-0.783 -0.342
-0.773 -0.423
-0.761 -0.500
-0.747 -0.574
-0.731 -0.643
-0.713 -0.707
-0.693 -0.766
-0.671 -0.819
-0.647 -0.866
-0.622 -0.906
-0.595 -0.940
-0.566 -0.966
-0.535 -0.985
-0.503 -0.996
-0.470 -1.000
-0.436 -0.996
-0.400 -0.985
-0.363 -0.966
-0.325 -0.940
-0.287 -0.906
-0.247 -0.866
-0.207 -0.819
-0.166 -0.766
-0.125 -0.707
-0.084 -0.643
-0.042 -0.574
-0.000 -0.500
 0.042 -0.423
 0.084 -0.342
 0.125 -0.259
 0.166 -0.174
 0.207 -0.087
 0.247 -0.000
 0.287  0.087
 0.325  0.174
 0.363  0.259
 0.400  0.342
 0.436  0.423
 0.470  0.500
 0.503  0.574
 0.535  0.643
 0.566  0.707
 0.595  0.766
 0.622  0.819
 0.647  0.866
 0.671  0.906
 0.693  0.940
 0.713  0.966
 0.731  0.985
 0.747  0.996
 0.761  1.000
 0.773  0.996
 0.783  0.985
 0.790  0.966
 0.796  0.940
 0.799  0.906
 0.800  0.866
 0.799  0.819
 0.796  0.766
 0.790  0.707
 0.783  0.643
 0.773  0.574
 0.761  0.500
 0.747  0.423
 0.731  0.342
 0.713  0.259
 0.693  0.174
 0.671  0.087
 0.647 -0.000
 0.622 -0.087
 0.595 -0.174
 0.566 -0.259
 0.535 -0.342
 0.503 -0.423
 0.470 -0.500
 0.436 -0.574
 0.400 -0.643
 0.363 -0.707
 0.325 -0.766
 0.287 -0.819
 0.247 -0.866
 0.207 -0.906
 0.166 -0.940
 0.125 -0.966
 0.084 -0.985
 0.042 -0.996
 0.000 -1.000
-0.042 -0.996
-0.084 -0.985
-0.125 -0.966
-0.166 -0.940
-0.207 -0.906
-0.247 -0.866
-0.287 -0.819
-0.325 -0.766
-0.363 -0.707
-0.400 -0.643
-0.436 -0.574
-0.470 -0.500
-0.503 -0.423
-0.535 -0.342
-0.566 -0.259
-0.595 -0.174
-0.622 -0.087
-0.647  0.000
-0.671  0.087
-0.693  0.174
-0.713  0.259
-0.731  0.342
-0.747  0.423
-0.761  0.500
-0.773  0.574
-0.783  0.643
-0.790  0.707
-0.796  0.766
-0.799  0.819
-0.800  0.866
-0.799  0.906
-0.796  0.940
-0.790  0.966
-0.783  0.985
-0.773  0.996
-0.761  1.000
-0.747  0.996
-0.731  0.985
-0.713  0.966
-0.693  0.940
-0.671  0.906
-0.647  0.866
-0.622  0.819
-0.595  0.766
-0.566  0.707
-0.535  0.643
-0.503  0.574
-0.470  0.500
-0.436  0.423
-0.400  0.342
-0.363  0.259
-0.325  0.174
-0.287  0.087
-0.247  0.000
-0.207 -0.087
-0.166 -0.174
-0.125 -0.259
-0.084 -0.342
-0.042 -0.423
 0.000 -0.500
 0.042 -0.574
 0.084 -0.643
 0.125 -0.707
 0.166 -0.766
 0.207 -0.819
 0.247 -0.866
 0.287 -0.906
 0.325 -0.940
 0.363 -0.966
 0.400 -0.985
 0.436 -0.996
 0.470 -1.000
 0.503 -0.996
 0.535 -0.985
 0.566 -0.966
 0.595 -0.940
 0.622 -0.906
 0.647 -0.866
 0.671 -0.819
 0.693 -0.766
 0.713 -0.707
 0.731 -0.643
 0.747 -0.574
 0.761 -0.500
 0.773 -0.423
 0.783 -0.342
 0.790 -0.259
 0.796 -0.174
 0.799 -0.087
 0.800 -0.000
