 0.800  0.000
 0.800  0.070
 0.800  0.139
 0.799  0.208
 0.798  0.276
 0.797  0.342
 0.796  0.407
 0.794  0.469
 0.792  0.530
 0.790  0.588
 0.788  0.643
 0.785  0.695
 0.783  0.743
 0.779  0.788
 0.776  0.829
 0.773  0.866
 0.769  0.899
 0.765  0.927
 0.761  0.951
 0.756  0.970
 0.752  0.985
 0.747  0.995
 0.742  0.999
 0.736  0.999
 0.731  0.995
 0.725  0.985
 0.719  0.970
 0.713  0.951
 0.706  0.927
 0.700  0.899
 0.693  0.866
 0.686  0.829
 0.678  0.788
 0.671  0.743
 0.663  0.695
 0.655  0.643
 0.647  0.588
 0.639  0.530
 0.630  0.469
 0.622  0.407
 0.613  0.342
 0.604  0.276
 0.595  0.208
 0.585  0.139
 0.575  0.070
 0.566  0.000
 0.556 -0.070
 0.546 -0.139
 0.535 -0.208
 0.525 -0.276
 0.514 -0.342
 0.503 -0.407
 0.493 -0.469
 0.481 -0.530
 0.470 -0.588
 0.459 -0.643
 0.447 -0.695
 0.436 -0.743
 0.424 -0.788
 0.412 -0.829
 0.400 -0.866
 0.388 -0.899
 0.376 -0.927
 0.363 -0.951
 0.351 -0.970
 0.338 -0.985
 0.325 -0.995
 0.313 -0.999
 0.300 -0.999
 0.287 -0.995
 0.274 -0.985
 0.260 -0.970
 0.247 -0.951
 0.234 -0.927
 0.221 -0.899
 0.207 -0.866
 0.194 -0.829
 0.180 -0.788
 0.166 -0.743
 0.153 -0.695
 0.139 -0.643
 0.125 -0.588
 0.111 -0.530
 0.097 -0.469
 0.084 -0.407
 0.070 -0.342
 0.056 -0.276
 0.042 -0.208
 0.028 -0.139
 0.014 -0.070
 0.000 -0.000
-0.014  0.070
-0.028  0.139
-0.042  0.208
-0.056  0.276
-0.070  0.342
-0.084  0.407
-0.097  0.469
-0.111  0.530
-0.125  0.588
-0.139  0.643
-0.153  0.695
-0.166  0.743
-0.180  0.788
-0.194  0.829
-0.207  0.866
-0.221  0.899
-0.234  0.927
-0.247  0.951
-0.260  0.970
-0.274  0.985
-0.287  0.995
-0.300  0.999
-0.313  0.999
-0.325  0.995
-0.338  0.985
-0.351  0.970
-0.363  0.951
-0.376  0.927
-0.388  0.899
-0.400  0.866
-0.412  0.829
-0.424  0.788
-0.436  0.743
-0.447  0.695
-0.459  0.643
-0.470  0.588
-0.481  0.530
-0.493  0.469
-0.503  0.407
-0.514  0.342
-0.525  0.276
-0.535  0.208
-0.546  0.139
-0.556  0.070
-0.566  0.000
-0.575 -0.070
-0.585 -0.139
-0.595 -0.208
-0.604 -0.276
-0.613 -0.342
-0.622 -0.407
-0.630 -0.469
-0.639 -0.530
-0.647 -0.588
-0.655 -0.643
-0.663 -0.695
-0.671 -0.743
-0.678 -0.788
-0.686 -0.829
-0.693 -0.866
-0.700 -0.899
-0.706 -0.927
-0.713 -0.951
-0.719 -0.970
-0.725 -0.985
-0.731 -0.995
-0.736 -0.999
-0.742 -0.999
-0.747 -0.995
-0.752 -0.985
-0.756 -0.970
-0.761 -0.951
-0.765 -0.927
-0.769 -0.899
-0.773 -0.866
-0.776 -0.829
-0.779 -0.788
-0.783 -0.743
-0.785 -0.695
-0.788 -0.643
-0.790 -0.588
-0.792 -0.530
-0.794 -0.469
-0.796 -0.407
-0.797 -0.342
-0.798 -0.276
-0.799 -0.208
-0.800 -0.139
-0.800 -0.070
-0.800 -0.000
-0.800  0.070
-0.800  0.139
-0.799  0.208
-0.798  0.276
-0.797  0.342
-0.796  0.407
-0.794  0.469
-0.792  0.530
-0.790  0.588
-0.788  0.643
