    10.707      0.707
    10.778      0.778
    10.848      0.849
    10.919      0.920
    10.989      0.991
    11.060      1.062
    11.130      1.133
    11.201      1.204
    11.271      1.275
    11.341      1.346
    11.411      1.417
    11.481      1.488
    11.552      1.560
    11.622      1.631
    11.692      1.703
    11.761      1.774
    11.831      1.846
    11.901      1.917
    11.971      1.989
    12.040      2.061
    12.110      2.133
    12.180      2.204
    12.249      2.276
    12.318      2.348
    12.387      2.421
    12.457      2.493
    12.526      2.565
    12.595      2.638
    12.664      2.710
    12.732      2.783
    12.801      2.855
    12.870      2.928
    12.938      3.001
    13.007      3.074
    13.075      3.147
    13.144      3.220
    13.212      3.293
    13.280      3.366
    13.348      3.439
    13.416      3.513
    13.483      3.586
    13.551      3.660
    13.619      3.734
    13.686      3.808
    13.753      3.882
    13.821      3.956
    13.888      4.030
    13.955      4.104
    14.022      4.178
    14.088      4.253
    14.155      4.327
    14.222      4.402
    14.288      4.477
    14.354      4.551
    14.421      4.626
    14.487      4.701
    14.553      4.777
    14.618      4.852
    14.684      4.927
    14.750      5.003
    14.815      5.078
    14.881      5.154
    14.946      5.230
    15.011      5.306
    15.076      5.382
    15.141      5.458
    15.205      5.534
    15.270      5.610
    15.334      5.687
    15.399      5.763
    15.463      5.840
    15.527      5.917
    15.591      5.994
    15.655      6.071
    15.718      6.148
    15.782      6.225
    15.845      6.303
    15.909      6.380
    15.972      6.458
    16.035      6.535
    16.098      6.613
    16.160      6.691
    16.223      6.769
    16.285      6.847
    16.347      6.925
    16.410      7.004
    16.472      7.082
    16.533      7.161
    16.595      7.239
    16.657      7.318
    16.718      7.397
    16.779      7.476
    16.841      7.555
    16.902      7.634
    16.962      7.714
    17.023      7.793
    17.084      7.873
    17.144      7.953
    17.204      8.032
    17.264      8.112
    17.324      8.192
    17.384      8.273
    17.444      8.353
    17.503      8.433
    17.563      8.514
    17.622      8.594
    17.681      8.675
    17.740      8.756
    17.798      8.837
    17.857      8.918
    17.915      8.999
    17.974      9.080
    18.032      9.162
    18.090      9.243
    18.148      9.325
    18.205      9.406
    18.263      9.488
    18.320      9.570
    18.377      9.652
    18.434      9.734
    18.491      9.817
    18.548      9.899
    18.604      9.982
    18.661     10.064
    18.717     10.147
    18.773     10.230
    18.829     10.313
    18.884     10.396
    18.940     10.479
    18.995     10.562
    19.051     10.646
    19.106     10.729
    19.160     10.813
    19.215     10.896
    19.270     10.980
    19.324     11.064
    19.378     11.148
    19.432     11.232
    19.486     11.316
    19.540     11.401
    19.594     11.485
    19.647     11.570
    19.700     11.654
    19.753     11.739
    19.806     11.824
    19.859     11.909
    19.911     11.994
    19.964     12.079
