  0.900 41926.27458 -12500.00000 29426.27458
  0.899 40995.76513 -12375.93129 28619.83384
  0.898 40090.37256 -12253.70062 27836.67195
  0.897 39209.29956 -12133.27186 27076.02770
  0.896 38351.77787 -12014.60977 26337.16810
  0.895 37517.06710 -11897.67995 25619.38714
  0.894 36704.45358 -11782.44886 24922.00471
  0.893 35913.24929 -11668.88375 24244.36554
  0.892 35142.79081 -11556.95266 23585.83815
  0.891 34392.43833 -11446.62439 22945.81394
  0.890 33661.57469 -11337.86848 22323.70621
  0.889 32949.60449 -11230.65520 21718.94929
  0.888 32255.95322 -11124.95550 21130.99772
  0.887 31580.06643 -11020.74103 20559.32540
  0.886 30921.40896 -10917.98410 20003.42485
  0.885 30279.46414 -10816.65765 19462.80649
  0.884 29653.73311 -10716.73525 18936.99786
  0.883 29043.73412 -10618.19108 18425.54304
  0.882 28449.00185 -10520.99992 17928.00193
  0.881 27869.08678 -10425.13709 17443.94969
  0.880 27303.55462 -10330.57851 16972.97611
  0.879 26751.98567 -10237.30063 16514.68504
  0.878 26213.97432 -10145.28042 16068.69391
  0.877 25689.12849 -10054.49536 15634.63313
  0.876 25177.06912 -9964.92347 15212.14565
  0.875 24677.42969 -9876.54321 14800.88648
  0.874 24189.85575 -9789.33354 14400.52221
  0.873 23714.00447 -9703.27388 14010.73058
  0.872 23249.54421 -9618.34411 13631.20010
  0.871 22796.15410 -9534.52451 13261.62959
  0.870 22353.52369 -9451.79584 12901.72784
  0.869 21921.35248 -9370.13924 12551.21324
  0.868 21499.34964 -9289.53627 12209.81338
  0.867 21087.23365 -9209.96887 11877.26478
  0.866 20684.73191 -9131.41939 11553.31252
  0.865 20291.58046 -9053.87053 11237.70993
  0.864 19907.52370 -8977.30537 10930.21832
  0.863 19532.31401 -8901.70735 10630.60667
  0.862 19165.71157 -8827.06024 10338.65133
  0.861 18807.48398 -8753.34816 10054.13582
  0.860 18457.40607 -8680.55556 9776.85052
  0.859 18115.25964 -8608.66721 9506.59244
  0.858 17780.83320 -8537.66819 9243.16500
  0.857 17453.92171 -8467.54390 8986.37780
  0.856 17134.32642 -8398.28003 8736.04639
  0.855 16821.85461 -8329.86256 8491.99205
  0.854 16516.31940 -8262.27774 8254.04165
  0.853 16217.53952 -8195.51214 8022.02739
  0.852 15925.33919 -8129.55255 7795.78664
  0.851 15639.54784 -8064.38606 7575.16178
  0.850 15360.00000 -8000.00000 7360.00000
  0.849 15086.53512 -7936.38196 7150.15316
  0.848 14818.99738 -7873.51978 6945.47760
  0.847 14557.23555 -7811.40152 6745.83403
  0.846 14301.10285 -7750.01550 6551.08735
  0.845 14050.45676 -7689.35025 6361.10651
  0.844 13805.15893 -7629.39453 6175.76440
  0.843 13565.07501 -7570.13732 5994.93769
  0.842 13330.07454 -7511.56781 5818.50672
  0.841 13100.03079 -7453.67541 5646.35538
  0.840 12874.82068 -7396.44970 5478.37097
  0.839 12654.32464 -7339.88051 5314.44413
  0.838 12438.42649 -7283.95781 5154.46868
  0.837 12227.01335 -7228.67180 4998.34155
  0.836 12019.97554 -7174.01286 4845.96268
  0.835 11817.20643 -7119.97152 4697.23491
  0.834 11618.60240 -7066.53853 4552.06387
  0.833 11424.06271 -7013.70478 4410.35794
  0.832 11233.48945 -6961.46135 4272.02810
  0.831 11046.78737 -6909.79948 4136.98789
  0.830 10863.86389 -6858.71056 4005.15333
  0.829 10684.62897 -6808.18616 3876.44281
  0.828 10508.99503 -6758.21799 3750.77703
  0.827 10336.87687 -6708.79792 3628.07895
  0.826 10168.19162 -6659.91795 3508.27367
  0.825 10002.85866 -6611.57025 3391.28842
  0.824 9840.79955 -6563.74711 3277.05243
  0.823 9681.93793 -6516.44098 3165.49695
  0.822 9526.19952 -6469.64443 3056.55509
  0.821 9373.51201 -6423.35016 2950.16184
  0.820 9223.80501 -6377.55102 2846.25399
  0.819 9077.01003 -6332.23997 2744.77006
  0.818 8933.06034 -6287.41009 2645.65025
  0.817 8791.89099 -6243.05460 2548.83639
  0.816 8653.43876 -6199.16683 2454.27193
  0.815 8517.64204 -6155.74023 2361.90181
  0.814 8384.44086 -6112.76835 2271.67251
  0.813 8253.77678 -6070.24487 2183.53191
  0.812 8125.59290 -6028.16358 2097.42932
  0.811 7999.83376 -5986.51836 2013.31540
  0.810 7876.44535 -5945.30321 1931.14214
  0.809 7755.37503 -5904.51223 1850.86281
  0.808 7636.57152 -5864.13961 1772.43190
  0.807 7519.98481 -5824.17966 1695.80514
  0.806 7405.56619 -5784.62678 1620.93941
  0.805 7293.26817 -5745.47544 1547.79273
  0.804 7183.04447 -5706.72023 1476.32423
  0.803 7074.84994 -5668.35584 1406.49410
  0.802 6968.64059 -5630.37701 1338.26358
  0.801 6864.37352 -5592.77860 1271.59491
  0.800 6762.00688 -5555.55556 1206.45133
  0.799 6661.49988 -5518.70288 1142.79700
  0.798 6562.81272 -5482.21569 1080.59703
  0.797 6465.90659 -5446.08916 1019.81743
  0.796 6370.74363 -5410.31856  960.42507
  0.795 6277.28689 -5374.89922  902.38767
  0.794 6185.50035 -5339.82656  845.67378
  0.793 6095.34883 -5305.09608  790.25276
  0.792 6006.79804 -5270.70332  736.09472
  0.791 5919.81449 -5236.64394  683.17055
  0.790 5834.36550 -5202.91363  631.45187
  0.789 5750.41918 -5169.50817  580.91101
  0.788 5667.94440 -5136.42341  531.52100
  0.787 5586.91078 -5103.65524  483.25554
  0.786 5507.28864 -5071.19964  436.08899
  0.785 5429.04902 -5039.05266  389.99636
  0.784 5352.16364 -5007.21038  344.95325
  0.783 5276.60488 -4975.66898  300.93590
  0.782 5202.34578 -4944.42467  257.92111
  0.781 5129.36000 -4913.47373  215.88627
  0.780 5057.62182 -4882.81250  174.80932
  0.779 4987.10611 -4852.43738  134.66873
  0.778 4917.78833 -4822.34482   95.44351
  0.777 4849.64450 -4792.53132   57.11318
  0.776 4782.65120 -4762.99345   19.65775
  0.775 4716.78554 -4733.72781  -16.94227
  0.774 4652.02515 -4704.73108  -52.70592
  0.773 4588.34820 -4675.99996  -87.65177
  0.772 4525.73330 -4647.53123 -121.79793
  0.771 4464.15961 -4619.32170 -155.16209
  0.770 4403.60671 -4591.36823 -187.76151
  0.769 4344.05468 -4563.66773 -219.61305
  0.768 4285.48400 -4536.21716 -250.73316
  0.767 4227.87564 -4509.01352 -281.13788
  0.766 4171.21095 -4482.05386 -310.84290
  0.765 4115.47173 -4455.33526 -339.86353
  0.764 4060.64017 -4428.85488 -368.21471
  0.763 4006.69884 -4402.60987 -395.91102
  0.762 3953.63073 -4376.59746 -422.96673
  0.761 3901.41916 -4350.81491 -449.39574
  0.760 3850.04786 -4325.25952 -475.21166
  0.759 3799.50088 -4299.92862 -500.42774
  0.758 3749.76264 -4274.81960 -525.05697
  0.757 3700.81789 -4249.92988 -549.11199
  0.756 3652.65171 -4225.25690 -572.60518
  0.755 3605.24951 -4200.79815 -595.54864
  0.754 3558.59702 -4176.55117 -617.95416
  0.753 3512.68024 -4152.51352 -639.83327
  0.752 3467.48553 -4128.68279 -661.19726
  0.751 3422.99948 -4105.05661 -682.05713
  0.750 3379.20902 -4081.63265 -702.42364
  0.749 3336.10131 -4058.40862 -722.30731
  0.748 3293.66382 -4035.38223 -741.71841
  0.747 3251.88426 -4012.55126 -760.66700
  0.746 3210.75062 -3989.91350 -779.16287
  0.745 3170.25113 -3967.46677 -797.21564
  0.744 3130.37426 -3945.20894 -814.83468
  0.743 3091.10873 -3923.13788 -832.02915
  0.742 3052.44351 -3901.25152 -848.80802
  0.741 3014.36776 -3879.54780 -865.18004
  0.740 2976.87090 -3858.02469 -881.15379
  0.739 2939.94257 -3836.68020 -896.73763
  0.738 2903.57259 -3815.51235 -911.93976
  0.737 2867.75101 -3794.51920 -926.76818
  0.736 2832.46811 -3773.69883 -941.23072
  0.735 2797.71431 -3753.04935 -955.33504
  0.734 2763.48028 -3732.56890 -969.08862
  0.733 2729.75686 -3712.25564 -982.49878
  0.732 2696.53506 -3692.10775 -995.57269
  0.731 2663.80609 -3672.12344 -1008.31735
  0.730 2631.56133 -3652.30095 -1020.73962
  0.729 2599.79235 -3632.63853 -1032.84618
  0.728 2568.49086 -3613.13447 -1044.64360
  0.727 2537.64877 -3593.78706 -1056.13829
  0.726 2507.25811 -3574.59464 -1067.33653
  0.725 2477.31111 -3555.55556 -1078.24445
  0.724 2447.80012 -3536.66818 -1088.86805
  0.723 2418.71768 -3517.93089 -1099.21322
  0.722 2390.05643 -3499.34212 -1109.28569
  0.721 2361.80920 -3480.90030 -1119.09110
  0.720 2333.96893 -3462.60388 -1128.63495
  0.719 2306.52871 -3444.45133 -1137.92263
  0.718 2279.48176 -3426.44116 -1146.95940
  0.717 2252.82145 -3408.57188 -1155.75043
  0.716 2226.54125 -3390.84201 -1164.30077
  0.715 2200.63478 -3373.25013 -1172.61535
  0.714 2175.09577 -3355.79479 -1180.69902
  0.713 2149.91808 -3338.47458 -1188.55650
  0.712 2125.09569 -3321.28813 -1196.19244
  0.711 2100.62267 -3304.23405 -1203.61137
  0.710 2076.49325 -3287.31098 -1210.81773
  0.709 2052.70172 -3270.51759 -1217.81587
  0.708 2029.24252 -3253.85256 -1224.61004
  0.707 2006.11016 -3237.31458 -1231.20442
  0.706 1983.29929 -3220.90237 -1237.60308
  0.705 1960.80463 -3204.61465 -1243.81001
  0.704 1938.62102 -3188.45016 -1249.82914
  0.703 1916.74339 -3172.40767 -1255.66428
  0.702 1895.16676 -3156.48595 -1261.31919
  0.701 1873.88625 -3140.68379 -1266.79754
  0.700 1852.89707 -3125.00000 -1272.10293
  0.699 1832.19451 -3109.43340 -1277.23889
  0.698 1811.77397 -3093.98282 -1282.20885
  0.697 1791.63091 -3078.64712 -1287.01621
  0.696 1771.76089 -3063.42515 -1291.66426
  0.695 1752.15955 -3048.31581 -1296.15625
  0.694 1732.82260 -3033.31796 -1300.49536
  0.693 1713.74584 -3018.43054 -1304.68470
  0.692 1694.92514 -3003.65244 -1308.72730
  0.691 1676.35645 -2988.98261 -1312.62616
  0.690 1658.03578 -2974.41999 -1316.38420
  0.689 1639.95925 -2959.96353 -1320.00429
  0.688 1622.12300 -2945.61222 -1323.48921
  0.687 1604.52328 -2931.36502 -1326.84174
  0.686 1587.15638 -2917.22094 -1330.06456
  0.685 1570.01868 -2903.17898 -1333.16030
  0.684 1553.10661 -2889.23817 -1336.13156
  0.683 1536.41666 -2875.39752 -1338.98087
  0.682 1519.94540 -2861.65610 -1341.71070
  0.681 1503.68945 -2848.01294 -1344.32350
  0.680 1487.64548 -2834.46712 -1346.82164
  0.679 1471.81025 -2821.01771 -1349.20746
  0.678 1456.18055 -2807.66380 -1351.48325
  0.677 1440.75323 -2794.40448 -1353.65126
  0.676 1425.52520 -2781.23888 -1355.71367
  0.675 1410.49344 -2768.16609 -1357.67265
  0.674 1395.65495 -2755.18526 -1359.53031
  0.673 1381.00680 -2742.29552 -1361.28872
  0.672 1366.54612 -2729.49603 -1362.94990
  0.671 1352.27008 -2716.78593 -1364.51585
  0.670 1338.17590 -2704.16441 -1365.98851
  0.669 1324.26085 -2691.63064 -1367.36980
  0.668 1310.52224 -2679.18381 -1368.66158
  0.667 1296.95743 -2666.82312 -1369.86569
  0.666 1283.56383 -2654.54777 -1370.98394
  0.665 1270.33890 -2642.35698 -1372.01808
  0.664 1257.28013 -2630.24998 -1372.96985
  0.663 1244.38506 -2618.22599 -1373.84093
  0.662 1231.65127 -2606.28427 -1374.63301
  0.661 1219.07637 -2594.42406 -1375.34769
  0.660 1206.65804 -2582.64463 -1375.98659
  0.659 1194.39397 -2570.94523 -1376.55126
  0.658 1182.28190 -2559.32516 -1377.04325
  0.657 1170.31962 -2547.78368 -1377.46406
  0.656 1158.50494 -2536.32010 -1377.81517
  0.655 1146.83570 -2524.93372 -1378.09802
  0.654 1135.30981 -2513.62384 -1378.31403
  0.653 1123.92518 -2502.38978 -1378.46460
  0.652 1112.67977 -2491.23087 -1378.55110
  0.651 1101.57157 -2480.14643 -1378.57485
  0.650 1090.59862 -2469.13580 -1378.53719
  0.649 1079.75896 -2458.19834 -1378.43938
  0.648 1069.05069 -2447.33339 -1378.28270
  0.647 1058.47193 -2436.54031 -1378.06838
  0.646 1048.02084 -2425.81847 -1377.79764
